nodes,techs,carriers,timesteps,flow_out_inc_eff
netherlands,offshore_wind,power,2019-09-22 14:00:00,0.0
netherlands,offshore_wind,power,2019-09-22 15:00:00,3732641.8561704485
netherlands,offshore_wind,power,2019-09-22 16:00:00,4085007.580567989
netherlands,offshore_wind,power,2019-09-22 17:00:00,4679660.5828025695
netherlands,offshore_wind,power,2019-09-22 18:00:00,5610421.803691478
netherlands,offshore_wind,power,2019-09-22 19:00:00,7022722.683998607
netherlands,offshore_wind,power,2019-09-22 20:00:00,8305061.474509054
netherlands,offshore_wind,power,2019-09-22 21:00:00,8486922.949018108
netherlands,offshore_wind,power,2019-09-22 22:00:00,8052922.949018108
netherlands,offshore_wind,power,2019-09-22 23:00:00,7188261.474509054
netherlands,offshore_wind,power,2019-09-23 00:00:00,5810794.010966173
netherlands,offshore_wind,power,2019-09-23 01:00:00,5965920.881114325
netherlands,offshore_wind,power,2019-09-23 02:00:00,6554110.2637594
netherlands,offshore_wind,power,2019-09-23 03:00:00,5691217.048560307
netherlands,offshore_wind,power,2019-09-23 04:00:00,6221233.854899825
netherlands,offshore_wind,power,2019-09-23 05:00:00,6547646.644169893
netherlands,offshore_wind,power,2019-09-23 06:00:00,6741555.231855082
netherlands,offshore_wind,power,2019-09-23 07:00:00,6379592.534842729
netherlands,offshore_wind,power,2019-09-23 08:00:00,5874354.518694507
netherlands,offshore_wind,power,2019-09-23 09:00:00,2415952.1596936435
netherlands,offshore_wind,power,2019-09-23 10:00:00,0.0
netherlands,offshore_wind,power,2019-09-23 11:00:00,0.0
netherlands,offshore_wind,power,2019-09-23 12:00:00,0.0
netherlands,offshore_wind,power,2019-09-23 13:00:00,0.0
netherlands,offshore_wind,power,2019-09-23 14:00:00,0.0
netherlands,offshore_wind,power,2019-09-23 15:00:00,1501809.6444163807
netherlands,offshore_wind,power,2019-09-23 16:00:00,6334347.197716185
netherlands,offshore_wind,power,2019-09-23 17:00:00,5380963.308264004
netherlands,offshore_wind,power,2019-09-23 18:00:00,3933112.5202145902
netherlands,offshore_wind,power,2019-09-23 19:00:00,2818138.1410247516
netherlands,offshore_wind,power,2019-09-23 20:00:00,3012046.7287099413
netherlands,offshore_wind,power,2019-09-23 21:00:00,4944668.985972328
netherlands,offshore_wind,power,2019-09-23 22:00:00,7633534.735206953
netherlands,offshore_wind,power,2019-09-23 23:00:00,7393396.209716007
netherlands,offshore_wind,power,2019-09-24 00:00:00,7752657.68422506
netherlands,offshore_wind,power,2019-09-24 01:00:00,8423919.158734115
netherlands,offshore_wind,power,2019-09-24 02:00:00,9165380.633243168
netherlands,offshore_wind,power,2019-09-24 03:00:00,10084599.239139568
netherlands,offshore_wind,power,2019-09-24 04:00:00,10993060.713648621
netherlands,offshore_wind,power,2019-09-24 05:00:00,12468322.188157674
netherlands,offshore_wind,power,2019-09-24 06:00:00,11479388.390963208
netherlands,offshore_wind,power,2019-09-24 07:00:00,8894500.689379562
netherlands,offshore_wind,power,2019-09-24 08:00:00,6447712.137848889
netherlands,offshore_wind,power,2019-09-24 09:00:00,3809204.627086429
netherlands,offshore_wind,power,2019-09-24 10:00:00,1972532.654719619
netherlands,offshore_wind,power,2019-09-24 11:00:00,1947094.1292286739
netherlands,offshore_wind,power,2019-09-24 12:00:00,4268687.520492686
netherlands,offshore_wind,power,2019-09-24 13:00:00,8455620.582193779
netherlands,offshore_wind,power,2019-09-24 14:00:00,12270483.808676332
netherlands,offshore_wind,power,2019-09-24 15:00:00,13814147.34718714
netherlands,offshore_wind,power,2019-09-24 16:00:00,14740410.88569795
netherlands,offshore_wind,power,2019-09-24 17:00:00,15272694.210594684
netherlands,offshore_wind,power,2019-09-24 18:00:00,14539695.667569073
netherlands,offshore_wind,power,2019-09-24 19:00:00,13574034.193060018
netherlands,offshore_wind,power,2019-09-24 20:00:00,12626372.718550965
netherlands,offshore_wind,power,2019-09-24 21:00:00,11430911.244041912
netherlands,offshore_wind,power,2019-09-24 22:00:00,10144650.945730155
netherlands,offshore_wind,power,2019-09-24 23:00:00,9414261.932115942
netherlands,offshore_wind,power,2019-09-25 00:00:00,9029676.566540316
netherlands,offshore_wind,power,2019-09-25 01:00:00,8861815.092031263
netherlands,offshore_wind,power,2019-09-25 02:00:00,8693953.617522208
netherlands,offshore_wind,power,2019-09-25 03:00:00,8334274.790490726
netherlands,offshore_wind,power,2019-09-25 04:00:00,8881013.315981671
netherlands,offshore_wind,power,2019-09-25 05:00:00,9404566.502731683
netherlands,offshore_wind,power,2019-09-25 06:00:00,9544103.356370762
netherlands,offshore_wind,power,2019-09-25 07:00:00,5828705.299184473
netherlands,offshore_wind,power,2019-09-25 08:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 09:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 10:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 11:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 12:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 13:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 14:00:00,0.0
netherlands,offshore_wind,power,2019-09-25 15:00:00,5528411.326011668
netherlands,offshore_wind,power,2019-09-25 16:00:00,8738813.685012532
netherlands,offshore_wind,power,2019-09-25 17:00:00,9818238.156460088
netherlands,offshore_wind,power,2019-09-25 18:00:00,9823061.474509053
netherlands,offshore_wind,power,2019-09-25 19:00:00,9213722.949018108
netherlands,offshore_wind,power,2019-09-25 20:00:00,8775384.42352716
netherlands,offshore_wind,power,2019-09-25 21:00:00,8565645.898036215
netherlands,offshore_wind,power,2019-09-25 22:00:00,8534707.372545268
netherlands,offshore_wind,power,2019-09-25 23:00:00,8200768.847054321
netherlands,offshore_wind,power,2019-09-26 00:00:00,8280030.321563375
netherlands,offshore_wind,power,2019-09-26 01:00:00,8868091.796072429
netherlands,offshore_wind,power,2019-09-26 02:00:00,9207953.270581484
netherlands,offshore_wind,power,2019-09-26 03:00:00,9333466.687247112
netherlands,offshore_wind,power,2019-09-26 04:00:00,10325632.294236332
netherlands,offshore_wind,power,2019-09-26 05:00:00,11385665.906915367
netherlands,offshore_wind,power,2019-09-26 06:00:00,11965942.888788663
netherlands,offshore_wind,power,2019-09-26 07:00:00,10420543.131708322
netherlands,offshore_wind,power,2019-09-26 08:00:00,8452035.620945863
netherlands,offshore_wind,power,2019-09-26 09:00:00,6253231.562050948
netherlands,offshore_wind,power,2019-09-26 10:00:00,5692526.653209009
netherlands,offshore_wind,power,2019-09-26 11:00:00,6742183.825903491
netherlands,offshore_wind,power,2019-09-26 12:00:00,7846392.724531747
netherlands,offshore_wind,power,2019-09-26 13:00:00,7023769.706405043
netherlands,offshore_wind,power,2019-09-26 14:00:00,7535342.386463765
netherlands,offshore_wind,power,2019-09-26 15:00:00,11332902.16107877
netherlands,offshore_wind,power,2019-09-26 16:00:00,14216261.935693774
netherlands,offshore_wind,power,2019-09-26 17:00:00,16637540.66954057
netherlands,offshore_wind,power,2019-09-26 18:00:00,17441165.075533066
netherlands,offshore_wind,power,2019-09-26 19:00:00,16962526.550042123
netherlands,offshore_wind,power,2019-09-26 20:00:00,16233488.024551174
netherlands,offshore_wind,power,2019-09-26 21:00:00,16190849.499060227
netherlands,offshore_wind,power,2019-09-26 22:00:00,15700447.712319853
netherlands,offshore_wind,power,2019-09-26 23:00:00,15305886.2378108
netherlands,offshore_wind,power,2019-09-27 00:00:00,14686424.763301747
netherlands,offshore_wind,power,2019-09-27 01:00:00,13972563.288792694
netherlands,offshore_wind,power,2019-09-27 02:00:00,13296701.81428364
netherlands,offshore_wind,power,2019-09-27 03:00:00,12920240.339774586
netherlands,offshore_wind,power,2019-09-27 04:00:00,13421378.865265533
netherlands,offshore_wind,power,2019-09-27 05:00:00,14316917.390756479
netherlands,offshore_wind,power,2019-09-27 06:00:00,12142892.620656276
netherlands,offshore_wind,power,2019-09-27 07:00:00,5277329.880013043
netherlands,offshore_wind,power,2019-09-27 08:00:00,0.0
netherlands,offshore_wind,power,2019-09-27 09:00:00,0.0
netherlands,offshore_wind,power,2019-09-27 10:00:00,0.0
netherlands,offshore_wind,power,2019-09-27 11:00:00,0.0
netherlands,offshore_wind,power,2019-09-27 12:00:00,0.0
netherlands,offshore_wind,power,2019-09-27 13:00:00,0.0
netherlands,offshore_wind,power,2019-09-27 14:00:00,2285610.1755366903
netherlands,offshore_wind,power,2019-09-27 15:00:00,9666864.373507824
netherlands,offshore_wind,power,2019-09-27 16:00:00,15079490.288554162
netherlands,offshore_wind,power,2019-09-27 17:00:00,16831836.86272634
netherlands,offshore_wind,power,2019-09-27 18:00:00,15615636.86272634
netherlands,offshore_wind,power,2019-09-27 19:00:00,14097436.86272634
netherlands,offshore_wind,power,2019-09-27 20:00:00,12910836.86272634
netherlands,offshore_wind,power,2019-09-27 21:00:00,12064836.86272634
netherlands,offshore_wind,power,2019-09-27 22:00:00,11902036.86272634
netherlands,offshore_wind,power,2019-09-27 23:00:00,12187836.86272634
netherlands,offshore_wind,power,2019-09-28 00:00:00,13045636.86272634
netherlands,offshore_wind,power,2019-09-28 01:00:00,13978636.86272634
netherlands,offshore_wind,power,2019-09-28 02:00:00,14408236.86272634
netherlands,offshore_wind,power,2019-09-28 03:00:00,14860436.86272634
netherlands,offshore_wind,power,2019-09-28 04:00:00,15334836.86272634
netherlands,offshore_wind,power,2019-09-28 05:00:00,15656836.86272634
netherlands,offshore_wind,power,2019-09-28 06:00:00,13151546.31630251
netherlands,offshore_wind,power,2019-09-28 07:00:00,5253110.895600554
netherlands,offshore_wind,power,2019-09-28 08:00:00,0.0
netherlands,offshore_wind,power,2019-09-28 09:00:00,0.0
netherlands,offshore_wind,power,2019-09-28 10:00:00,0.0
netherlands,offshore_wind,power,2019-09-28 11:00:00,0.0
netherlands,offshore_wind,power,2019-09-28 12:00:00,0.0
netherlands,offshore_wind,power,2019-09-28 13:00:00,0.0
netherlands,offshore_wind,power,2019-09-28 14:00:00,70859.16966678016
netherlands,offshore_wind,power,2019-09-28 15:00:00,5270723.003176698
netherlands,offshore_wind,power,2019-09-28 16:00:00,9839660.97371973
netherlands,offshore_wind,power,2019-09-28 17:00:00,12894173.931242896
netherlands,offshore_wind,power,2019-09-28 18:00:00,13272836.86272634
netherlands,offshore_wind,power,2019-09-28 19:00:00,13438236.86272634
netherlands,offshore_wind,power,2019-09-28 20:00:00,13965636.86272634
netherlands,offshore_wind,power,2019-09-28 21:00:00,13896936.86272634
netherlands,offshore_wind,power,2019-09-28 22:00:00,14106436.86272634
netherlands,offshore_wind,power,2019-09-28 23:00:00,14189936.86272634
netherlands,offshore_wind,power,2019-09-29 00:00:00,13851836.86272634
netherlands,offshore_wind,power,2019-09-29 01:00:00,13108220.5275188
netherlands,offshore_wind,power,2019-09-29 02:00:00,13655036.86272634
netherlands,offshore_wind,power,2019-09-29 03:00:00,14000136.86272634
netherlands,offshore_wind,power,2019-09-29 04:00:00,13772636.86272634
netherlands,offshore_wind,power,2019-09-29 05:00:00,12869536.86272634
netherlands,offshore_wind,power,2019-09-29 06:00:00,12468259.273825679
netherlands,offshore_wind,power,2019-09-29 07:00:00,11088193.740421712
netherlands,offshore_wind,power,2019-09-29 08:00:00,8129240.262514439
netherlands,offshore_wind,power,2019-09-29 09:00:00,5590997.140209811
netherlands,offshore_wind,power,2019-09-29 10:00:00,3587439.360487964
netherlands,offshore_wind,power,2019-09-29 11:00:00,3591513.497521078
netherlands,offshore_wind,power,2019-09-29 12:00:00,3164335.908620417
netherlands,offshore_wind,power,2019-09-29 13:00:00,3151102.291971408
netherlands,offshore_wind,power,2019-09-29 14:00:00,4268001.442024384
netherlands,offshore_wind,power,2019-09-29 15:00:00,7706680.782898543
netherlands,offshore_wind,power,2019-09-29 16:00:00,10659045.466355486
netherlands,offshore_wind,power,2019-09-29 17:00:00,12657275.388217287
netherlands,offshore_wind,power,2019-09-29 18:00:00,12892513.913708234
netherlands,offshore_wind,power,2019-09-29 19:00:00,13278552.439199181
netherlands,offshore_wind,power,2019-09-29 20:00:00,13184390.964690128
netherlands,offshore_wind,power,2019-09-29 21:00:00,11661229.490181075
netherlands,offshore_wind,power,2019-09-29 22:00:00,8922068.01567202
netherlands,offshore_wind,power,2019-09-29 23:00:00,7140906.541162968
netherlands,offshore_wind,power,2019-09-30 00:00:00,5588945.066653914
netherlands,offshore_wind,power,2019-09-30 01:00:00,4981983.59214486
netherlands,offshore_wind,power,2019-09-30 02:00:00,5035622.117635806
netherlands,offshore_wind,power,2019-09-30 03:00:00,5928660.643126752
netherlands,offshore_wind,power,2019-09-30 04:00:00,7814899.168617698
netherlands,offshore_wind,power,2019-09-30 05:00:00,10037537.694108645
netherlands,offshore_wind,power,2019-09-30 06:00:00,9515036.549162509
netherlands,offshore_wind,power,2019-09-30 07:00:00,5843644.857792547
netherlands,offshore_wind,power,2019-09-30 08:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 09:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 10:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 11:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 12:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 13:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 14:00:00,0.0
netherlands,offshore_wind,power,2019-09-30 15:00:00,1912917.693097612
netherlands,offshore_wind,power,2019-09-30 16:00:00,6437765.111148286
netherlands,offshore_wind,power,2019-09-30 17:00:00,5048086.899404429
netherlands,offshore_wind,power,2019-09-30 18:00:00,5064245.948378195
netherlands,offshore_wind,power,2019-09-30 19:00:00,5380963.308264004
netherlands,offshore_wind,power,2019-09-30 20:00:00,5959457.261524819
netherlands,offshore_wind,power,2019-09-30 21:00:00,6796495.998365886
netherlands,offshore_wind,power,2019-09-30 22:00:00,7253261.474509054
netherlands,offshore_wind,power,2019-09-30 23:00:00,6770922.949018108
netherlands,offshore_wind,power,2019-10-01 00:00:00,6939984.423527161
netherlands,offshore_wind,power,2019-10-01 01:00:00,7476445.8980362145
netherlands,offshore_wind,power,2019-10-01 02:00:00,7977907.372545268
netherlands,offshore_wind,power,2019-10-01 03:00:00,8963168.847054321
netherlands,offshore_wind,power,2019-10-01 04:00:00,10085530.321563374
netherlands,offshore_wind,power,2019-10-01 05:00:00,12297291.796072429
netherlands,offshore_wind,power,2019-10-01 06:00:00,13086051.275688324
netherlands,offshore_wind,power,2019-10-01 07:00:00,12746116.514093181
netherlands,offshore_wind,power,2019-10-01 08:00:00,9440601.561676856
netherlands,offshore_wind,power,2019-10-01 09:00:00,3240080.555472458
netherlands,offshore_wind,power,2019-10-01 10:00:00,0.0
netherlands,offshore_wind,power,2019-10-01 11:00:00,0.0
netherlands,offshore_wind,power,2019-10-01 12:00:00,0.0
netherlands,offshore_wind,power,2019-10-01 13:00:00,0.0
netherlands,offshore_wind,power,2019-10-01 14:00:00,3286750.561263959
netherlands,offshore_wind,power,2019-10-01 15:00:00,1696700.1422454065
netherlands,offshore_wind,power,2019-10-01 16:00:00,1796886.2458827544
netherlands,offshore_wind,power,2019-10-01 17:00:00,4178730.06461583
netherlands,offshore_wind,power,2019-10-01 18:00:00,8948881.321671488
netherlands,offshore_wind,power,2019-10-01 19:00:00,10592304.870541887
netherlands,offshore_wind,power,2019-10-01 20:00:00,9633966.34505094
netherlands,offshore_wind,power,2019-10-01 21:00:00,8326227.819559995
netherlands,offshore_wind,power,2019-10-01 22:00:00,7533289.294069048
netherlands,offshore_wind,power,2019-10-01 23:00:00,7460550.768578102
netherlands,offshore_wind,power,2019-10-02 00:00:00,8305212.243087156
netherlands,offshore_wind,power,2019-10-02 01:00:00,9072973.71759621
netherlands,offshore_wind,power,2019-10-02 02:00:00,9152735.192105263
netherlands,offshore_wind,power,2019-10-02 03:00:00,9344496.666614316
netherlands,offshore_wind,power,2019-10-02 04:00:00,11174058.141123371
netherlands,offshore_wind,power,2019-10-02 05:00:00,13739619.615632426
netherlands,offshore_wind,power,2019-10-02 06:00:00,12575742.269651424
netherlands,offshore_wind,power,2019-10-02 07:00:00,6444634.706809511
netherlands,offshore_wind,power,2019-10-02 08:00:00,0.0
netherlands,offshore_wind,power,2019-10-02 09:00:00,0.0
netherlands,offshore_wind,power,2019-10-02 10:00:00,0.0
netherlands,offshore_wind,power,2019-10-02 11:00:00,0.0
netherlands,offshore_wind,power,2019-10-02 12:00:00,0.0
netherlands,offshore_wind,power,2019-10-02 13:00:00,0.0
netherlands,offshore_wind,power,2019-10-02 14:00:00,2364242.391383039
netherlands,offshore_wind,power,2019-10-02 15:00:00,8335369.763403765
netherlands,offshore_wind,power,2019-10-02 16:00:00,12673449.711305289
netherlands,offshore_wind,power,2019-10-02 17:00:00,14365942.564650532
netherlands,offshore_wind,power,2019-10-02 18:00:00,13333981.090141479
netherlands,offshore_wind,power,2019-10-02 19:00:00,11741219.615632426
netherlands,offshore_wind,power,2019-10-02 20:00:00,10237058.141123371
netherlands,offshore_wind,power,2019-10-02 21:00:00,9314296.666614316
netherlands,offshore_wind,power,2019-10-02 22:00:00,8908935.192105263
netherlands,offshore_wind,power,2019-10-02 23:00:00,8933373.71759621
netherlands,offshore_wind,power,2019-10-03 00:00:00,8929512.243087156
netherlands,offshore_wind,power,2019-10-03 01:00:00,8862650.768578101
netherlands,offshore_wind,power,2019-10-03 02:00:00,8728189.294069048
netherlands,offshore_wind,power,2019-10-03 03:00:00,8777527.819559995
netherlands,offshore_wind,power,2019-10-03 04:00:00,9387066.34505094
netherlands,offshore_wind,power,2019-10-03 05:00:00,10383804.870541887
netherlands,offshore_wind,power,2019-10-03 06:00:00,10244837.049367502
netherlands,offshore_wind,power,2019-10-03 07:00:00,7628475.210750744
netherlands,offshore_wind,power,2019-10-03 08:00:00,2264418.523895582
netherlands,offshore_wind,power,2019-10-03 09:00:00,0.0
netherlands,offshore_wind,power,2019-10-03 10:00:00,0.0
netherlands,offshore_wind,power,2019-10-03 11:00:00,0.0
netherlands,offshore_wind,power,2019-10-03 12:00:00,0.0
netherlands,offshore_wind,power,2019-10-03 13:00:00,0.0
netherlands,offshore_wind,power,2019-10-03 14:00:00,2655553.6166680325
netherlands,offshore_wind,power,2019-10-03 15:00:00,3218882.555574143
netherlands,offshore_wind,power,2019-10-03 16:00:00,2928019.674046359
netherlands,offshore_wind,power,2019-10-03 17:00:00,2540202.49867598
netherlands,offshore_wind,power,2019-10-03 18:00:00,2381843.8187330756
netherlands,offshore_wind,power,2019-10-03 19:00:00,3496818.1979229143
netherlands,offshore_wind,power,2019-10-03 20:00:00,5494076.651080364
netherlands,offshore_wind,power,2019-10-03 21:00:00,7614143.876438434
netherlands,offshore_wind,power,2019-10-03 22:00:00,7681261.474509054
netherlands,offshore_wind,power,2019-10-03 23:00:00,11169134.650666906
netherlands,offshore_wind,power,2019-10-04 00:00:00,12313195.318009522
netherlands,offshore_wind,power,2019-10-04 01:00:00,13004802.614086697
netherlands,offshore_wind,power,2019-10-04 02:00:00,9567291.567994297
netherlands,offshore_wind,power,2019-10-04 03:00:00,15939285.907722564
netherlands,offshore_wind,power,2019-10-04 04:00:00,17383904.885977224
netherlands,offshore_wind,power,2019-10-04 05:00:00,17096273.814244192
netherlands,offshore_wind,power,2019-10-04 06:00:00,12111148.242304498
netherlands,offshore_wind,power,2019-10-04 07:00:00,10492661.754775584
netherlands,offshore_wind,power,2019-10-04 08:00:00,8050438.19873011
netherlands,offshore_wind,power,2019-10-04 09:00:00,6182452.137362787
netherlands,offshore_wind,power,2019-10-04 10:00:00,3923608.058655666
netherlands,offshore_wind,power,2019-10-04 11:00:00,2093977.5988750998
netherlands,offshore_wind,power,2019-10-04 12:00:00,1244424.8397523668
netherlands,offshore_wind,power,2019-10-04 13:00:00,1236518.543044636
netherlands,offshore_wind,power,2019-10-04 14:00:00,3683284.6834759675
netherlands,offshore_wind,power,2019-10-04 15:00:00,4169034.635231571
netherlands,offshore_wind,power,2019-10-04 16:00:00,4695819.631776336
netherlands,offshore_wind,power,2019-10-04 17:00:00,6570269.312733165
netherlands,offshore_wind,power,2019-10-04 18:00:00,8250810.406004807
netherlands,offshore_wind,power,2019-10-04 19:00:00,8994126.658798032
netherlands,offshore_wind,power,2019-10-04 20:00:00,8519050.618969318
netherlands,offshore_wind,power,2019-10-04 21:00:00,7530116.821774852
netherlands,offshore_wind,power,2019-10-04 22:00:00,6961318.297898297
netherlands,offshore_wind,power,2019-10-04 23:00:00,6715700.753497058
netherlands,offshore_wind,power,2019-10-05 00:00:00,6256783.762642109
netherlands,offshore_wind,power,2019-10-05 01:00:00,4841251.072540226
netherlands,offshore_wind,power,2019-10-05 02:00:00,4333856.934763981
netherlands,offshore_wind,power,2019-10-05 03:00:00,4327393.315174475
netherlands,offshore_wind,power,2019-10-05 04:00:00,4178730.06461583
netherlands,offshore_wind,power,2019-10-05 05:00:00,4188425.4940000894
netherlands,offshore_wind,power,2019-10-05 06:00:00,4783078.49623467
netherlands,offshore_wind,power,2019-10-05 07:00:00,4728137.729723867
netherlands,offshore_wind,power,2019-10-05 08:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 09:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 10:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 11:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 12:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 13:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 14:00:00,0.0
netherlands,offshore_wind,power,2019-10-05 15:00:00,2950642.3426096314
netherlands,offshore_wind,power,2019-10-05 16:00:00,3865244.5145247737
netherlands,offshore_wind,power,2019-10-05 17:00:00,5193518.3401683215
netherlands,offshore_wind,power,2019-10-05 18:00:00,6670455.416370513
netherlands,offshore_wind,power,2019-10-05 19:00:00,8241114.976620547
netherlands,offshore_wind,power,2019-10-05 20:00:00,7901976.4511296
netherlands,offshore_wind,power,2019-10-05 21:00:00,7680437.925638653
netherlands,offshore_wind,power,2019-10-05 22:00:00,7635499.400147707
netherlands,offshore_wind,power,2019-10-05 23:00:00,7799160.874656761
netherlands,offshore_wind,power,2019-10-06 00:00:00,8106822.349165815
netherlands,offshore_wind,power,2019-10-06 01:00:00,8683083.823674869
netherlands,offshore_wind,power,2019-10-06 02:00:00,9017445.298183922
netherlands,offshore_wind,power,2019-10-06 03:00:00,9642606.772692977
netherlands,offshore_wind,power,2019-10-06 04:00:00,10429768.247202031
netherlands,offshore_wind,power,2019-10-06 05:00:00,11027129.721711084
netherlands,offshore_wind,power,2019-10-06 06:00:00,11503639.470286364
netherlands,offshore_wind,power,2019-10-06 07:00:00,11543342.315126548
netherlands,offshore_wind,power,2019-10-06 08:00:00,10482867.57106607
netherlands,offshore_wind,power,2019-10-06 09:00:00,9530244.552939367
netherlands,offshore_wind,power,2019-10-06 10:00:00,8617062.055196766
netherlands,offshore_wind,power,2019-10-06 11:00:00,8089645.9408051595
netherlands,offshore_wind,power,2019-10-06 12:00:00,8048481.552347327
netherlands,offshore_wind,power,2019-10-06 13:00:00,8719957.684273597
netherlands,offshore_wind,power,2019-10-06 14:00:00,9581306.565367188
netherlands,offshore_wind,power,2019-10-06 15:00:00,11571021.82981177
netherlands,offshore_wind,power,2019-10-06 16:00:00,12578496.573872248
netherlands,offshore_wind,power,2019-10-06 17:00:00,12739975.6197473
netherlands,offshore_wind,power,2019-10-06 18:00:00,11901814.145238247
netherlands,offshore_wind,power,2019-10-06 19:00:00,10826252.670729192
netherlands,offshore_wind,power,2019-10-06 20:00:00,10385491.196220137
netherlands,offshore_wind,power,2019-10-06 21:00:00,9811329.721711084
netherlands,offshore_wind,power,2019-10-06 22:00:00,8868768.247202031
netherlands,offshore_wind,power,2019-10-06 23:00:00,8169806.7726929765
netherlands,offshore_wind,power,2019-10-07 00:00:00,8055045.298183923
netherlands,offshore_wind,power,2019-10-07 01:00:00,7754583.823674869
netherlands,offshore_wind,power,2019-10-07 02:00:00,7842322.349165815
netherlands,offshore_wind,power,2019-10-07 03:00:00,8347860.874656761
netherlands,offshore_wind,power,2019-10-07 04:00:00,9413199.400147708
netherlands,offshore_wind,power,2019-10-07 05:00:00,10969737.925638653
netherlands,offshore_wind,power,2019-10-07 06:00:00,9869947.113176137
netherlands,offshore_wind,power,2019-10-07 07:00:00,7194008.6031205235
netherlands,offshore_wind,power,2019-10-07 08:00:00,4378487.284887871
netherlands,offshore_wind,power,2019-10-07 09:00:00,2512138.934537976
netherlands,offshore_wind,power,2019-10-07 10:00:00,2374555.0045338273
netherlands,offshore_wind,power,2019-10-07 11:00:00,3291096.131945297
netherlands,offshore_wind,power,2019-10-07 12:00:00,4439974.327873323
netherlands,offshore_wind,power,2019-10-07 13:00:00,5170895.671605049
netherlands,offshore_wind,power,2019-10-07 14:00:00,5765548.67383963
netherlands,offshore_wind,power,2019-10-07 15:00:00,6567037.502938412
netherlands,offshore_wind,power,2019-10-07 16:00:00,7397612.620189972
netherlands,offshore_wind,power,2019-10-07 17:00:00,9252671.442378284
netherlands,offshore_wind,power,2019-10-07 18:00:00,10560861.474509053
netherlands,offshore_wind,power,2019-10-07 19:00:00,9949122.949018108
netherlands,offshore_wind,power,2019-10-07 20:00:00,9338584.42352716
netherlands,offshore_wind,power,2019-10-07 21:00:00,8891245.898036215
netherlands,offshore_wind,power,2019-10-07 22:00:00,8084307.372545268
netherlands,offshore_wind,power,2019-10-07 23:00:00,7209368.847054321
netherlands,offshore_wind,power,2019-10-08 00:00:00,6851030.321563375
netherlands,offshore_wind,power,2019-10-08 01:00:00,7319291.796072429
netherlands,offshore_wind,power,2019-10-08 02:00:00,7858553.270581483
netherlands,offshore_wind,power,2019-10-08 03:00:00,8994746.428783797
netherlands,offshore_wind,power,2019-10-08 04:00:00,10293084.954274744
netherlands,offshore_wind,power,2019-10-08 05:00:00,11970623.479765689
netherlands,offshore_wind,power,2019-10-08 06:00:00,12122518.540119085
netherlands,offshore_wind,power,2019-10-08 07:00:00,10132579.688496284
netherlands,offshore_wind,power,2019-10-08 08:00:00,4190464.3719722535
netherlands,offshore_wind,power,2019-10-08 09:00:00,0.0
netherlands,offshore_wind,power,2019-10-08 10:00:00,0.0
netherlands,offshore_wind,power,2019-10-08 11:00:00,0.0
netherlands,offshore_wind,power,2019-10-08 12:00:00,0.0
netherlands,offshore_wind,power,2019-10-08 13:00:00,0.0
netherlands,offshore_wind,power,2019-10-08 14:00:00,2193646.1244702954
netherlands,offshore_wind,power,2019-10-08 15:00:00,9544743.869628329
netherlands,offshore_wind,power,2019-10-08 16:00:00,14689650.21841551
netherlands,offshore_wind,power,2019-10-08 17:00:00,17310106.541162968
netherlands,offshore_wind,power,2019-10-08 18:00:00,16999068.01567202
netherlands,offshore_wind,power,2019-10-08 19:00:00,15902229.490181074
netherlands,offshore_wind,power,2019-10-08 20:00:00,14246990.964690128
netherlands,offshore_wind,power,2019-10-08 21:00:00,13637352.439199181
netherlands,offshore_wind,power,2019-10-08 22:00:00,13971513.913708234
netherlands,offshore_wind,power,2019-10-08 23:00:00,14011075.388217287
netherlands,offshore_wind,power,2019-10-09 00:00:00,14053836.86272634
netherlands,offshore_wind,power,2019-10-09 01:00:00,13996536.86272634
netherlands,offshore_wind,power,2019-10-09 02:00:00,13905170.111957712
netherlands,offshore_wind,power,2019-10-09 03:00:00,14032308.63744866
netherlands,offshore_wind,power,2019-10-09 04:00:00,15041447.162939606
netherlands,offshore_wind,power,2019-10-09 05:00:00,16589985.688430553
netherlands,offshore_wind,power,2019-10-09 06:00:00,16792483.693537395
netherlands,offshore_wind,power,2019-10-09 07:00:00,16162280.78356053
netherlands,offshore_wind,power,2019-10-09 08:00:00,14653342.570097841
netherlands,offshore_wind,power,2019-10-09 09:00:00,12813907.808502696
netherlands,offshore_wind,power,2019-10-09 10:00:00,11682983.751557248
