Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2010,2016,2017]_[8:1:1]",2010,8,False,0.012697606754717095,0.04424974833539904,0.08822815792385721,0.050462882339287154,-0.14808335945097584
"[2010,2016,2017]_[8:1:1]",2016,1,False,0.012697606754717095,0.04424974833539904,0.08822815792385721,0.050462882339287154,-0.14808335945097584
"[2010,2016,2017]_[8:1:1]",2017,1,False,0.012697606754717095,0.04424974833539904,0.08822815792385721,0.050462882339287154,-0.14808335945097584
"[2010,2017,2018]_[8:1:1]",2010,8,False,-0.0004910196436351821,-0.15926469511866875,0.20413367936930019,0.10231234950646768,-0.10145145550248447
"[2010,2017,2018]_[8:1:1]",2017,1,False,-0.0004910196436351821,-0.15926469511866875,0.20413367936930019,0.10231234950646768,-0.10145145550248447
"[2010,2017,2018]_[8:1:1]",2018,1,False,-0.0004910196436351821,-0.15926469511866875,0.20413367936930019,0.10231234950646768,-0.10145145550248447
"[2010,2018,2019]_[8:1:1]",2010,8,False,-0.04066497609048947,-0.19777713393615357,0.2620118544571261,0.15133841527380779,-0.4114912373183125
"[2010,2018,2019]_[8:1:1]",2018,1,False,-0.04066497609048947,-0.19777713393615357,0.2620118544571261,0.15133841527380779,-0.4114912373183125
"[2010,2018,2019]_[8:1:1]",2019,1,False,-0.04066497609048947,-0.19777713393615357,0.2620118544571261,0.15133841527380779,-0.4114912373183125
"[2011,2012,2013]_[8:1:1]",2011,8,True,-0.08437109214986771,-0.18208561278399674,0.20147655842103399,0.14292382528545083,-0.4393224691109754
"[2011,2012,2013]_[8:1:1]",2012,1,True,-0.08437109214986771,-0.18208561278399674,0.20147655842103399,0.14292382528545083,-0.4393224691109754
"[2011,2012,2013]_[8:1:1]",2013,1,True,-0.08437109214986771,-0.18208561278399674,0.20147655842103399,0.14292382528545083,-0.4393224691109754
"[2011,2013,2014]_[8:1:1]",2011,8,False,-0.08780843003710659,-0.22457817876986347,0.26178357039865036,0.17479600021787847,-0.583283537406245
"[2011,2013,2014]_[8:1:1]",2013,1,False,-0.08780843003710659,-0.22457817876986347,0.26178357039865036,0.17479600021787847,-0.583283537406245
"[2011,2013,2014]_[8:1:1]",2014,1,False,-0.08780843003710659,-0.22457817876986347,0.26178357039865036,0.17479600021787847,-0.583283537406245
"[2011,2014,2015]_[8:1:1]",2011,8,False,-0.09393683488447568,-0.12734618526603622,0.1847639274582744,0.13935038117137505,-0.5330474845554218
"[2011,2014,2015]_[8:1:1]",2014,1,False,-0.09393683488447568,-0.12734618526603622,0.1847639274582744,0.13935038117137505,-0.5330474845554218
"[2011,2014,2015]_[8:1:1]",2015,1,False,-0.09393683488447568,-0.12734618526603622,0.1847639274582744,0.13935038117137505,-0.5330474845554218
"[2011,2015,2016]_[8:1:1]",2011,8,False,-0.03302261989251265,-0.10411135131487624,0.16578611235716315,0.0994043661248379,-0.4145105710292216
"[2011,2015,2016]_[8:1:1]",2015,1,False,-0.03302261989251265,-0.10411135131487624,0.16578611235716315,0.0994043661248379,-0.4145105710292216
"[2011,2015,2016]_[8:1:1]",2016,1,False,-0.03302261989251265,-0.10411135131487624,0.16578611235716315,0.0994043661248379,-0.4145105710292216
"[2011,2016,2017]_[8:1:1]",2011,8,False,-0.00327050401967921,0.011580990251650556,0.02988883983051411,0.01657967192509666,-0.012478593243580915
"[2011,2016,2017]_[8:1:1]",2016,1,False,-0.00327050401967921,0.011580990251650556,0.02988883983051411,0.01657967192509666,-0.012478593243580915
"[2011,2016,2017]_[8:1:1]",2017,1,False,-0.00327050401967921,0.011580990251650556,0.02988883983051411,0.01657967192509666,-0.012478593243580915
"[2011,2017,2018]_[8:1:1]",2011,8,False,-0.10405933281908142,-0.10065157465901119,0.13543966683169045,0.11974949982538594,-0.5588677030541067
"[2011,2017,2018]_[8:1:1]",2017,1,False,-0.10405933281908142,-0.10065157465901119,0.13543966683169045,0.11974949982538594,-0.5588677030541067
"[2011,2017,2018]_[8:1:1]",2018,1,False,-0.10405933281908142,-0.10065157465901119,0.13543966683169045,0.11974949982538594,-0.5588677030541067
"[2011,2018,2019]_[8:1:1]",2011,8,False,-0.10425260069478959,-0.20228634755224828,0.2090758311804143,0.15666421593760194,-0.5688261468622662
"[2011,2018,2019]_[8:1:1]",2018,1,False,-0.10425260069478959,-0.20228634755224828,0.2090758311804143,0.15666421593760194,-0.5688261468622662
"[2011,2018,2019]_[8:1:1]",2019,1,False,-0.10425260069478959,-0.20228634755224828,0.2090758311804143,0.15666421593760194,-0.5688261468622662
"[2012,2010,2011]_[8:1:1]",2012,8,False,-0.03251460508871851,-0.19571124891193484,0.25923595878861744,0.14587528193866797,-0.35983649377812255
"[2012,2010,2011]_[8:1:1]",2010,1,False,-0.03251460508871851,-0.19571124891193484,0.25923595878861744,0.14587528193866797,-0.35983649377812255
"[2012,2010,2011]_[8:1:1]",2011,1,False,-0.03251460508871851,-0.19571124891193484,0.25923595878861744,0.14587528193866797,-0.35983649377812255
"[2012,2013,2014]_[8:1:1]",2012,8,True,-0.07396787728976095,-0.16354913989530626,0.2073232800461247,0.14064557866794283,-0.49350512726605644
"[2012,2013,2014]_[8:1:1]",2013,1,True,-0.07396787728976095,-0.16354913989530626,0.2073232800461247,0.14064557866794283,-0.49350512726605644
"[2012,2013,2014]_[8:1:1]",2014,1,True,-0.07396787728976095,-0.16354913989530626,0.2073232800461247,0.14064557866794283,-0.49350512726605644
"[2012,2014,2015]_[8:1:1]",2012,8,False,-0.08974895514397951,-0.11328671805454653,0.16766773909985153,0.12870834712191553,-0.5362508946835269
"[2012,2014,2015]_[8:1:1]",2014,1,False,-0.08974895514397951,-0.11328671805454653,0.16766773909985153,0.12870834712191553,-0.5362508946835269
"[2012,2014,2015]_[8:1:1]",2015,1,False,-0.08974895514397951,-0.11328671805454653,0.16766773909985153,0.12870834712191553,-0.5362508946835269
"[2012,2015,2016]_[8:1:1]",2012,8,False,-0.022236597992459584,-0.12924461593805567,0.23166091258066546,0.12694875528656252,-0.4873539795290367
"[2012,2015,2016]_[8:1:1]",2015,1,False,-0.022236597992459584,-0.12924461593805567,0.23166091258066546,0.12694875528656252,-0.4873539795290367
"[2012,2015,2016]_[8:1:1]",2016,1,False,-0.022236597992459584,-0.12924461593805567,0.23166091258066546,0.12694875528656252,-0.4873539795290367
"[2012,2016,2017]_[8:1:1]",2012,8,False,0.0018094172200613379,-0.011708141115225603,0.03130154273851925,0.016555479979290293,-0.04735659868316067
"[2012,2016,2017]_[8:1:1]",2016,1,False,0.0018094172200613379,-0.011708141115225603,0.03130154273851925,0.016555479979290293,-0.04735659868316067
"[2012,2016,2017]_[8:1:1]",2017,1,False,0.0018094172200613379,-0.011708141115225603,0.03130154273851925,0.016555479979290293,-0.04735659868316067
