Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2010,2015,2016]_[8:1:1]",2015,1,False,-0.026567770261250012,-0.21996607436475718,0.21996607436475718,0.1232669223130036,-0.39798905883597013
"[2010,2015,2016]_[8:1:1]",2016,1,False,-0.026567770261250012,-0.21996607436475718,0.21996607436475718,0.1232669223130036,-0.39798905883597013
"[2010,2016,2017]_[8:1:1]",2010,8,False,-0.017262833761098495,0.08991555751860655,0.32076740745790316,0.16901512060950083,-0.34227280105730207
"[2010,2016,2017]_[8:1:1]",2016,1,False,-0.017262833761098495,0.08991555751860655,0.32076740745790316,0.16901512060950083,-0.34227280105730207
"[2010,2016,2017]_[8:1:1]",2017,1,False,-0.017262833761098495,0.08991555751860655,0.32076740745790316,0.16901512060950083,-0.34227280105730207
"[2010,2017,2018]_[8:1:1]",2010,8,False,-0.020682988580086437,-0.19331025304296695,0.19331025304296695,0.1069966208115267,-0.3770902456158153
"[2010,2017,2018]_[8:1:1]",2017,1,False,-0.020682988580086437,-0.19331025304296695,0.19331025304296695,0.1069966208115267,-0.3770902456158153
"[2010,2017,2018]_[8:1:1]",2018,1,False,-0.020682988580086437,-0.19331025304296695,0.19331025304296695,0.1069966208115267,-0.3770902456158153
"[2010,2018,2019]_[8:1:1]",2010,8,False,-0.027390065471600056,-0.2197042213922977,0.2197042213922977,0.12354714343194888,-0.3977319911035426
"[2010,2018,2019]_[8:1:1]",2018,1,False,-0.027390065471600056,-0.2197042213922977,0.2197042213922977,0.12354714343194888,-0.3977319911035426
"[2010,2018,2019]_[8:1:1]",2019,1,False,-0.027390065471600056,-0.2197042213922977,0.2197042213922977,0.12354714343194888,-0.3977319911035426
"[2011,2012,2013]_[8:1:1]",2011,8,True,-0.1162836048756255,-0.17788370613008547,0.20057409762659034,0.15842885125110792,-0.5027837701669027
"[2011,2012,2013]_[8:1:1]",2012,1,True,-0.1162836048756255,-0.17788370613008547,0.20057409762659034,0.15842885125110792,-0.5027837701669027
"[2011,2012,2013]_[8:1:1]",2013,1,True,-0.1162836048756255,-0.17788370613008547,0.20057409762659034,0.15842885125110792,-0.5027837701669027
"[2011,2013,2014]_[8:1:1]",2011,8,False,-0.119225089819333,-0.2649802598013638,0.2649802598013638,0.1921026748103484,-0.6365569339281487
"[2011,2013,2014]_[8:1:1]",2013,1,False,-0.119225089819333,-0.2649802598013638,0.2649802598013638,0.1921026748103484,-0.6365569339281487
"[2011,2013,2014]_[8:1:1]",2014,1,False,-0.119225089819333,-0.2649802598013638,0.2649802598013638,0.1921026748103484,-0.6365569339281487
"[2011,2014,2015]_[8:1:1]",2011,8,False,-0.12403663303346502,-0.12420218902467663,0.2397895646951396,0.1819130988643023,-0.5934560904318658
"[2011,2014,2015]_[8:1:1]",2014,1,False,-0.12403663303346502,-0.12420218902467663,0.2397895646951396,0.1819130988643023,-0.5934560904318658
"[2011,2014,2015]_[8:1:1]",2015,1,False,-0.12403663303346502,-0.12420218902467663,0.2397895646951396,0.1819130988643023,-0.5934560904318658
