timesteps,nodes,techs,sink_use_equals
2015-01-02 19:00:00,netherlands,demand_power,15446.0
2015-01-02 20:00:00,netherlands,demand_power,14796.0
2015-01-02 21:00:00,netherlands,demand_power,13946.0
2015-01-02 22:00:00,netherlands,demand_power,13150.0
2015-01-02 23:00:00,netherlands,demand_power,12430.0
2015-01-03 00:00:00,netherlands,demand_power,11624.0
2015-01-03 01:00:00,netherlands,demand_power,11058.0
2015-01-03 02:00:00,netherlands,demand_power,10654.0
2015-01-03 03:00:00,netherlands,demand_power,10446.0
2015-01-03 04:00:00,netherlands,demand_power,10388.0
2015-01-03 05:00:00,netherlands,demand_power,10597.0
2015-01-03 06:00:00,netherlands,demand_power,11011.0
2015-01-03 07:00:00,netherlands,demand_power,11734.0
2015-01-03 08:00:00,netherlands,demand_power,12764.0
2015-01-03 09:00:00,netherlands,demand_power,13768.0
2015-01-03 10:00:00,netherlands,demand_power,14433.0
2015-01-03 11:00:00,netherlands,demand_power,14721.0
2015-01-03 12:00:00,netherlands,demand_power,14768.0
2015-01-03 13:00:00,netherlands,demand_power,14610.0
2015-01-03 14:00:00,netherlands,demand_power,14527.0
2015-01-03 15:00:00,netherlands,demand_power,14500.0
2015-01-03 16:00:00,netherlands,demand_power,14897.0
2015-01-03 17:00:00,netherlands,demand_power,15615.0
2015-01-03 18:00:00,netherlands,demand_power,15312.0
2015-01-03 19:00:00,netherlands,demand_power,14845.0
2015-01-03 20:00:00,netherlands,demand_power,14217.0
2015-01-03 21:00:00,netherlands,demand_power,13505.0
2015-01-03 22:00:00,netherlands,demand_power,12825.0
2015-01-03 23:00:00,netherlands,demand_power,12109.0
2015-01-04 00:00:00,netherlands,demand_power,11447.0
2015-01-04 01:00:00,netherlands,demand_power,10903.0
2015-01-04 02:00:00,netherlands,demand_power,10538.0
2015-01-04 03:00:00,netherlands,demand_power,10373.0
2015-01-04 04:00:00,netherlands,demand_power,10317.0
2015-01-04 05:00:00,netherlands,demand_power,10390.0
2015-01-04 06:00:00,netherlands,demand_power,10574.0
2015-01-04 07:00:00,netherlands,demand_power,11028.0
2015-01-04 08:00:00,netherlands,demand_power,11634.0
2015-01-04 09:00:00,netherlands,demand_power,12234.0
2015-01-04 10:00:00,netherlands,demand_power,12787.0
2015-01-04 11:00:00,netherlands,demand_power,13079.0
2015-01-04 12:00:00,netherlands,demand_power,13231.0
2015-01-04 13:00:00,netherlands,demand_power,13099.0
2015-01-04 14:00:00,netherlands,demand_power,12984.0
2015-01-04 15:00:00,netherlands,demand_power,13025.0
2015-01-04 16:00:00,netherlands,demand_power,13457.0
2015-01-04 17:00:00,netherlands,demand_power,14959.0
2015-01-04 18:00:00,netherlands,demand_power,15041.0
2015-01-04 19:00:00,netherlands,demand_power,14811.0
2015-01-04 20:00:00,netherlands,demand_power,14267.0
2015-01-04 21:00:00,netherlands,demand_power,13554.0
2015-01-04 22:00:00,netherlands,demand_power,12845.0
2015-01-04 23:00:00,netherlands,demand_power,11958.0
2015-01-05 00:00:00,netherlands,demand_power,11291.0
2015-01-05 01:00:00,netherlands,demand_power,10848.0
2015-01-05 02:00:00,netherlands,demand_power,10632.0
2015-01-05 03:00:00,netherlands,demand_power,10585.0
2015-01-05 04:00:00,netherlands,demand_power,10705.0
2015-01-05 05:00:00,netherlands,demand_power,11144.0
2015-01-05 06:00:00,netherlands,demand_power,12571.0
2015-01-05 07:00:00,netherlands,demand_power,14774.0
2015-01-05 08:00:00,netherlands,demand_power,16325.0
2015-01-05 09:00:00,netherlands,demand_power,16699.0
2015-01-05 10:00:00,netherlands,demand_power,16800.0
2015-01-05 11:00:00,netherlands,demand_power,16971.0
2015-01-05 12:00:00,netherlands,demand_power,16928.0
2015-01-05 13:00:00,netherlands,demand_power,17014.0
2015-01-05 14:00:00,netherlands,demand_power,16918.0
2015-01-05 15:00:00,netherlands,demand_power,16883.0
2015-01-05 16:00:00,netherlands,demand_power,17268.0
2015-01-05 17:00:00,netherlands,demand_power,17825.0
2015-01-05 18:00:00,netherlands,demand_power,17096.0
2015-01-05 19:00:00,netherlands,demand_power,16518.0
2015-01-05 20:00:00,netherlands,demand_power,15760.0
2015-01-05 21:00:00,netherlands,demand_power,14853.0
2015-01-05 22:00:00,netherlands,demand_power,13800.0
2015-01-05 23:00:00,netherlands,demand_power,12746.0
2015-01-06 00:00:00,netherlands,demand_power,11867.0
2015-01-06 01:00:00,netherlands,demand_power,11335.0
2015-01-06 02:00:00,netherlands,demand_power,11072.0
2015-01-06 03:00:00,netherlands,demand_power,10978.0
2015-01-06 04:00:00,netherlands,demand_power,11060.0
2015-01-06 05:00:00,netherlands,demand_power,11493.0
2015-01-06 06:00:00,netherlands,demand_power,12790.0
2015-01-06 07:00:00,netherlands,demand_power,15130.0
2015-01-06 08:00:00,netherlands,demand_power,16555.0
2015-01-06 09:00:00,netherlands,demand_power,16892.0
2015-01-06 10:00:00,netherlands,demand_power,16898.0
2015-01-06 11:00:00,netherlands,demand_power,16782.0
2015-01-06 12:00:00,netherlands,demand_power,16562.0
2015-01-06 13:00:00,netherlands,demand_power,16597.0
2015-01-06 14:00:00,netherlands,demand_power,16641.0
2015-01-06 15:00:00,netherlands,demand_power,16697.0
2015-01-06 16:00:00,netherlands,demand_power,17054.0
2015-01-06 17:00:00,netherlands,demand_power,17863.0
2015-01-06 18:00:00,netherlands,demand_power,17074.0
2015-01-06 19:00:00,netherlands,demand_power,16581.0
2015-01-06 20:00:00,netherlands,demand_power,15740.0
2015-01-06 21:00:00,netherlands,demand_power,14810.0
2015-01-06 22:00:00,netherlands,demand_power,13749.0
2015-01-06 23:00:00,netherlands,demand_power,12742.0
2015-01-07 00:00:00,netherlands,demand_power,11921.0
2015-01-07 01:00:00,netherlands,demand_power,11375.0
2015-01-07 02:00:00,netherlands,demand_power,11114.0
2015-01-07 03:00:00,netherlands,demand_power,11029.0
2015-01-07 04:00:00,netherlands,demand_power,11083.0
2015-01-07 05:00:00,netherlands,demand_power,11529.0
2015-01-07 06:00:00,netherlands,demand_power,12860.0
2015-01-07 07:00:00,netherlands,demand_power,15078.0
2015-01-07 08:00:00,netherlands,demand_power,16512.0
2015-01-07 09:00:00,netherlands,demand_power,16764.0
2015-01-07 10:00:00,netherlands,demand_power,16746.0
2015-01-07 11:00:00,netherlands,demand_power,16599.0
2015-01-07 12:00:00,netherlands,demand_power,16287.0
2015-01-07 13:00:00,netherlands,demand_power,16388.0
2015-01-07 14:00:00,netherlands,demand_power,16448.0
2015-01-07 15:00:00,netherlands,demand_power,16469.0
2015-01-07 16:00:00,netherlands,demand_power,16848.0
2015-01-07 17:00:00,netherlands,demand_power,17747.0
2015-01-07 18:00:00,netherlands,demand_power,16952.0
2015-01-07 19:00:00,netherlands,demand_power,16480.0
2015-01-07 20:00:00,netherlands,demand_power,15708.0
2015-01-07 21:00:00,netherlands,demand_power,14841.0
2015-01-07 22:00:00,netherlands,demand_power,13736.0
2015-01-07 23:00:00,netherlands,demand_power,12868.0
2015-01-08 00:00:00,netherlands,demand_power,12036.0
2015-01-08 01:00:00,netherlands,demand_power,11448.0
2015-01-08 02:00:00,netherlands,demand_power,11134.0
2015-01-08 03:00:00,netherlands,demand_power,11019.0
2015-01-08 04:00:00,netherlands,demand_power,11032.0
2015-01-08 05:00:00,netherlands,demand_power,11478.0
2015-01-08 06:00:00,netherlands,demand_power,12755.0
2015-01-08 07:00:00,netherlands,demand_power,14976.0
2015-01-08 08:00:00,netherlands,demand_power,16456.0
2015-01-08 09:00:00,netherlands,demand_power,16875.0
2015-01-08 10:00:00,netherlands,demand_power,16974.0
2015-01-08 11:00:00,netherlands,demand_power,17176.0
2015-01-08 12:00:00,netherlands,demand_power,17182.0
2015-01-08 13:00:00,netherlands,demand_power,17261.0
2015-01-08 14:00:00,netherlands,demand_power,17072.0
2015-01-08 15:00:00,netherlands,demand_power,17141.0
2015-01-08 16:00:00,netherlands,demand_power,17313.0
2015-01-08 17:00:00,netherlands,demand_power,17780.0
2015-01-08 18:00:00,netherlands,demand_power,17197.0
2015-01-08 19:00:00,netherlands,demand_power,16688.0
2015-01-08 20:00:00,netherlands,demand_power,15920.0
2015-01-08 21:00:00,netherlands,demand_power,14871.0
2015-01-08 22:00:00,netherlands,demand_power,13796.0
2015-01-08 23:00:00,netherlands,demand_power,12886.0
2015-01-09 00:00:00,netherlands,demand_power,12033.0
2015-01-09 01:00:00,netherlands,demand_power,11477.0
2015-01-09 02:00:00,netherlands,demand_power,11153.0
2015-01-09 03:00:00,netherlands,demand_power,11005.0
2015-01-09 04:00:00,netherlands,demand_power,11052.0
2015-01-09 05:00:00,netherlands,demand_power,11477.0
2015-01-09 06:00:00,netherlands,demand_power,12806.0
2015-01-09 07:00:00,netherlands,demand_power,14956.0
2015-01-09 08:00:00,netherlands,demand_power,16479.0
2015-01-09 09:00:00,netherlands,demand_power,16993.0
2015-01-09 10:00:00,netherlands,demand_power,17111.0
2015-01-09 11:00:00,netherlands,demand_power,17117.0
2015-01-09 12:00:00,netherlands,demand_power,16909.0
2015-01-09 13:00:00,netherlands,demand_power,16874.0
2015-01-09 14:00:00,netherlands,demand_power,16655.0
2015-01-09 15:00:00,netherlands,demand_power,16637.0
2015-01-09 16:00:00,netherlands,demand_power,16906.0
2015-01-09 17:00:00,netherlands,demand_power,17380.0
2015-01-09 18:00:00,netherlands,demand_power,16743.0
2015-01-09 19:00:00,netherlands,demand_power,16079.0
2015-01-09 20:00:00,netherlands,demand_power,15235.0
2015-01-09 21:00:00,netherlands,demand_power,14313.0
2015-01-09 22:00:00,netherlands,demand_power,13417.0
2015-01-09 23:00:00,netherlands,demand_power,12703.0
2015-01-10 00:00:00,netherlands,demand_power,11969.0
2015-01-10 01:00:00,netherlands,demand_power,11267.0
2015-01-10 02:00:00,netherlands,demand_power,10864.0
2015-01-10 03:00:00,netherlands,demand_power,10632.0
2015-01-10 04:00:00,netherlands,demand_power,10552.0
2015-01-10 05:00:00,netherlands,demand_power,10623.0
2015-01-10 06:00:00,netherlands,demand_power,11087.0
2015-01-10 07:00:00,netherlands,demand_power,11982.0
2015-01-10 08:00:00,netherlands,demand_power,13156.0
2015-01-10 09:00:00,netherlands,demand_power,14074.0
2015-01-10 10:00:00,netherlands,demand_power,14624.0
2015-01-10 11:00:00,netherlands,demand_power,14794.0
2015-01-10 12:00:00,netherlands,demand_power,14785.0
2015-01-10 13:00:00,netherlands,demand_power,14697.0
2015-01-10 14:00:00,netherlands,demand_power,14587.0
2015-01-10 15:00:00,netherlands,demand_power,14407.0
2015-01-10 16:00:00,netherlands,demand_power,14517.0
2015-01-10 17:00:00,netherlands,demand_power,15554.0
2015-01-10 18:00:00,netherlands,demand_power,15279.0
2015-01-10 19:00:00,netherlands,demand_power,14768.0
2015-01-10 20:00:00,netherlands,demand_power,14109.0
2015-01-10 21:00:00,netherlands,demand_power,13380.0
2015-01-10 22:00:00,netherlands,demand_power,12751.0
2015-01-10 23:00:00,netherlands,demand_power,12107.0
2015-01-11 00:00:00,netherlands,demand_power,11485.0
2015-01-11 01:00:00,netherlands,demand_power,10915.0
2015-01-11 02:00:00,netherlands,demand_power,10531.0
2015-01-11 03:00:00,netherlands,demand_power,10316.0
2015-01-11 04:00:00,netherlands,demand_power,10267.0
2015-01-11 05:00:00,netherlands,demand_power,10325.0
2015-01-11 06:00:00,netherlands,demand_power,10556.0
2015-01-11 07:00:00,netherlands,demand_power,11082.0
2015-01-11 08:00:00,netherlands,demand_power,11803.0
2015-01-11 09:00:00,netherlands,demand_power,12515.0
2015-01-11 10:00:00,netherlands,demand_power,13187.0
2015-01-11 11:00:00,netherlands,demand_power,13447.0
2015-01-11 12:00:00,netherlands,demand_power,13655.0
2015-01-11 13:00:00,netherlands,demand_power,13610.0
2015-01-11 14:00:00,netherlands,demand_power,13567.0
2015-01-11 15:00:00,netherlands,demand_power,13520.0
2015-01-11 16:00:00,netherlands,demand_power,13890.0
2015-01-11 17:00:00,netherlands,demand_power,15072.0
2015-01-11 18:00:00,netherlands,demand_power,15005.0
2015-01-11 19:00:00,netherlands,demand_power,14727.0
2015-01-11 20:00:00,netherlands,demand_power,14149.0
2015-01-11 21:00:00,netherlands,demand_power,13404.0
2015-01-11 22:00:00,netherlands,demand_power,12732.0
2015-01-11 23:00:00,netherlands,demand_power,11863.0
2015-01-12 00:00:00,netherlands,demand_power,11211.0
2015-01-12 01:00:00,netherlands,demand_power,10782.0
2015-01-12 02:00:00,netherlands,demand_power,10457.0
2015-01-12 03:00:00,netherlands,demand_power,10466.0
2015-01-12 04:00:00,netherlands,demand_power,10611.0
2015-01-12 05:00:00,netherlands,demand_power,11139.0
2015-01-12 06:00:00,netherlands,demand_power,12562.0
2015-01-12 07:00:00,netherlands,demand_power,14837.0
2015-01-12 08:00:00,netherlands,demand_power,16315.0
2015-01-12 09:00:00,netherlands,demand_power,16799.0
2015-01-12 10:00:00,netherlands,demand_power,16952.0
2015-01-12 11:00:00,netherlands,demand_power,17067.0
2015-01-12 12:00:00,netherlands,demand_power,16922.0
2015-01-12 13:00:00,netherlands,demand_power,16962.0
2015-01-12 14:00:00,netherlands,demand_power,16796.0
2015-01-12 15:00:00,netherlands,demand_power,16694.0
2015-01-12 16:00:00,netherlands,demand_power,16961.0
2015-01-12 17:00:00,netherlands,demand_power,17671.0
2015-01-12 18:00:00,netherlands,demand_power,16929.0
2015-01-12 19:00:00,netherlands,demand_power,16397.0
2015-01-12 20:00:00,netherlands,demand_power,15636.0
2015-01-12 21:00:00,netherlands,demand_power,14683.0
2015-01-12 22:00:00,netherlands,demand_power,13641.0
2015-01-12 23:00:00,netherlands,demand_power,12673.0
2015-01-13 00:00:00,netherlands,demand_power,11872.0
2015-01-13 01:00:00,netherlands,demand_power,11304.0
2015-01-13 02:00:00,netherlands,demand_power,10960.0
2015-01-13 03:00:00,netherlands,demand_power,10945.0
2015-01-13 04:00:00,netherlands,demand_power,11033.0
2015-01-13 05:00:00,netherlands,demand_power,11457.0
2015-01-13 06:00:00,netherlands,demand_power,12862.0
2015-01-13 07:00:00,netherlands,demand_power,15035.0
2015-01-13 08:00:00,netherlands,demand_power,16443.0
2015-01-13 09:00:00,netherlands,demand_power,16871.0
2015-01-13 10:00:00,netherlands,demand_power,16960.0
2015-01-13 11:00:00,netherlands,demand_power,17070.0
2015-01-13 12:00:00,netherlands,demand_power,16969.0
2015-01-13 13:00:00,netherlands,demand_power,17055.0
2015-01-13 14:00:00,netherlands,demand_power,16997.0
2015-01-13 15:00:00,netherlands,demand_power,16808.0
2015-01-13 16:00:00,netherlands,demand_power,16978.0
2015-01-13 17:00:00,netherlands,demand_power,17738.0
2015-01-13 18:00:00,netherlands,demand_power,17079.0
2015-01-13 19:00:00,netherlands,demand_power,16566.0
2015-01-13 20:00:00,netherlands,demand_power,15772.0
2015-01-13 21:00:00,netherlands,demand_power,14868.0
2015-01-13 22:00:00,netherlands,demand_power,13768.0
2015-01-13 23:00:00,netherlands,demand_power,12828.0
2015-01-14 00:00:00,netherlands,demand_power,11971.0
2015-01-14 01:00:00,netherlands,demand_power,11437.0
2015-01-14 02:00:00,netherlands,demand_power,11215.0
2015-01-14 03:00:00,netherlands,demand_power,11112.0
2015-01-14 04:00:00,netherlands,demand_power,11187.0
2015-01-14 05:00:00,netherlands,demand_power,11607.0
2015-01-14 06:00:00,netherlands,demand_power,12985.0
2015-01-14 07:00:00,netherlands,demand_power,15253.0
2015-01-14 08:00:00,netherlands,demand_power,16770.0
2015-01-14 09:00:00,netherlands,demand_power,17158.0
2015-01-14 10:00:00,netherlands,demand_power,17229.0
2015-01-14 11:00:00,netherlands,demand_power,17242.0
2015-01-14 12:00:00,netherlands,demand_power,17149.0
2015-01-14 13:00:00,netherlands,demand_power,17048.0
2015-01-14 14:00:00,netherlands,demand_power,16834.0
2015-01-14 15:00:00,netherlands,demand_power,16667.0
2015-01-14 16:00:00,netherlands,demand_power,16750.0
2015-01-14 17:00:00,netherlands,demand_power,17713.0
2015-01-14 18:00:00,netherlands,demand_power,17166.0
2015-01-14 19:00:00,netherlands,demand_power,16670.0
2015-01-14 20:00:00,netherlands,demand_power,15858.0
2015-01-14 21:00:00,netherlands,demand_power,14926.0
2015-01-14 22:00:00,netherlands,demand_power,13841.0
2015-01-14 23:00:00,netherlands,demand_power,12885.0
2015-01-15 00:00:00,netherlands,demand_power,12007.0
2015-01-15 01:00:00,netherlands,demand_power,11428.0
2015-01-15 02:00:00,netherlands,demand_power,11137.0
2015-01-15 03:00:00,netherlands,demand_power,11043.0
2015-01-15 04:00:00,netherlands,demand_power,11098.0
2015-01-15 05:00:00,netherlands,demand_power,11567.0
2015-01-15 06:00:00,netherlands,demand_power,12923.0
2015-01-15 07:00:00,netherlands,demand_power,15080.0
2015-01-15 08:00:00,netherlands,demand_power,16446.0
2015-01-15 09:00:00,netherlands,demand_power,16921.0
2015-01-15 10:00:00,netherlands,demand_power,17034.0
2015-01-15 11:00:00,netherlands,demand_power,17185.0
2015-01-15 12:00:00,netherlands,demand_power,16999.0
2015-01-15 13:00:00,netherlands,demand_power,16942.0
2015-01-15 14:00:00,netherlands,demand_power,16856.0
2015-01-15 15:00:00,netherlands,demand_power,16890.0
2015-01-15 16:00:00,netherlands,demand_power,17072.0
2015-01-15 17:00:00,netherlands,demand_power,17665.0
2015-01-15 18:00:00,netherlands,demand_power,17102.0
2015-01-15 19:00:00,netherlands,demand_power,16640.0
2015-01-15 20:00:00,netherlands,demand_power,15814.0
2015-01-15 21:00:00,netherlands,demand_power,14806.0
2015-01-15 22:00:00,netherlands,demand_power,13816.0
2015-01-15 23:00:00,netherlands,demand_power,12926.0
2015-01-16 00:00:00,netherlands,demand_power,12036.0
2015-01-16 01:00:00,netherlands,demand_power,11498.0
2015-01-16 02:00:00,netherlands,demand_power,11172.0
2015-01-16 03:00:00,netherlands,demand_power,11061.0
2015-01-16 04:00:00,netherlands,demand_power,11112.0
2015-01-16 05:00:00,netherlands,demand_power,11529.0
2015-01-16 06:00:00,netherlands,demand_power,12795.0
2015-01-16 07:00:00,netherlands,demand_power,15017.0
2015-01-16 08:00:00,netherlands,demand_power,16424.0
2015-01-16 09:00:00,netherlands,demand_power,16760.0
2015-01-16 10:00:00,netherlands,demand_power,16819.0
2015-01-16 11:00:00,netherlands,demand_power,16761.0
2015-01-16 12:00:00,netherlands,demand_power,16530.0
2015-01-16 13:00:00,netherlands,demand_power,16374.0
2015-01-16 14:00:00,netherlands,demand_power,16126.0
2015-01-16 15:00:00,netherlands,demand_power,16041.0
2015-01-16 16:00:00,netherlands,demand_power,16207.0
2015-01-16 17:00:00,netherlands,demand_power,17143.0
2015-01-16 18:00:00,netherlands,demand_power,16719.0
2015-01-16 19:00:00,netherlands,demand_power,16108.0
2015-01-16 20:00:00,netherlands,demand_power,15332.0
2015-01-16 21:00:00,netherlands,demand_power,14433.0
2015-01-16 22:00:00,netherlands,demand_power,13488.0
2015-01-16 23:00:00,netherlands,demand_power,12716.0
2015-01-17 00:00:00,netherlands,demand_power,11927.0
2015-01-17 01:00:00,netherlands,demand_power,11342.0
2015-01-17 02:00:00,netherlands,demand_power,10955.0
2015-01-17 03:00:00,netherlands,demand_power,10786.0
2015-01-17 04:00:00,netherlands,demand_power,10791.0
2015-01-17 05:00:00,netherlands,demand_power,10949.0
2015-01-17 06:00:00,netherlands,demand_power,11457.0
2015-01-17 07:00:00,netherlands,demand_power,12358.0
2015-01-17 08:00:00,netherlands,demand_power,13343.0
2015-01-17 09:00:00,netherlands,demand_power,14188.0
2015-01-17 10:00:00,netherlands,demand_power,14564.0
2015-01-17 11:00:00,netherlands,demand_power,14492.0
2015-01-17 12:00:00,netherlands,demand_power,14262.0
2015-01-17 13:00:00,netherlands,demand_power,13981.0
2015-01-17 14:00:00,netherlands,demand_power,13866.0
2015-01-17 15:00:00,netherlands,demand_power,13944.0
2015-01-17 16:00:00,netherlands,demand_power,14258.0
2015-01-17 17:00:00,netherlands,demand_power,15381.0
2015-01-17 18:00:00,netherlands,demand_power,15376.0
2015-01-17 19:00:00,netherlands,demand_power,14907.0
2015-01-17 20:00:00,netherlands,demand_power,14270.0
2015-01-17 21:00:00,netherlands,demand_power,13512.0
2015-01-17 22:00:00,netherlands,demand_power,12893.0
2015-01-17 23:00:00,netherlands,demand_power,12208.0
2015-01-18 00:00:00,netherlands,demand_power,11560.0
2015-01-18 01:00:00,netherlands,demand_power,11006.0
2015-01-18 02:00:00,netherlands,demand_power,10629.0
2015-01-18 03:00:00,netherlands,demand_power,10442.0
2015-01-18 04:00:00,netherlands,demand_power,10381.0
2015-01-18 05:00:00,netherlands,demand_power,10429.0
2015-01-18 06:00:00,netherlands,demand_power,10777.0
2015-01-18 07:00:00,netherlands,demand_power,11253.0
2015-01-18 08:00:00,netherlands,demand_power,11990.0
2015-01-18 09:00:00,netherlands,demand_power,12689.0
2015-01-18 10:00:00,netherlands,demand_power,13305.0
2015-01-18 11:00:00,netherlands,demand_power,13806.0
2015-01-18 12:00:00,netherlands,demand_power,14084.0
2015-01-18 13:00:00,netherlands,demand_power,14020.0
2015-01-18 14:00:00,netherlands,demand_power,13918.0
2015-01-18 15:00:00,netherlands,demand_power,13859.0
2015-01-18 16:00:00,netherlands,demand_power,14037.0
2015-01-18 17:00:00,netherlands,demand_power,15209.0
2015-01-18 18:00:00,netherlands,demand_power,15299.0
2015-01-18 19:00:00,netherlands,demand_power,14949.0
2015-01-18 20:00:00,netherlands,demand_power,14386.0
2015-01-18 21:00:00,netherlands,demand_power,13605.0
2015-01-18 22:00:00,netherlands,demand_power,12877.0
2015-01-18 23:00:00,netherlands,demand_power,11956.0
2015-01-19 00:00:00,netherlands,demand_power,11318.0
2015-01-19 01:00:00,netherlands,demand_power,10984.0
2015-01-19 02:00:00,netherlands,demand_power,10779.0
2015-01-19 03:00:00,netherlands,demand_power,10725.0
2015-01-19 04:00:00,netherlands,demand_power,10874.0
2015-01-19 05:00:00,netherlands,demand_power,11389.0
2015-01-19 06:00:00,netherlands,demand_power,12736.0
2015-01-19 07:00:00,netherlands,demand_power,14961.0
2015-01-19 08:00:00,netherlands,demand_power,16305.0
2015-01-19 09:00:00,netherlands,demand_power,16677.0
2015-01-19 10:00:00,netherlands,demand_power,16824.0
2015-01-19 11:00:00,netherlands,demand_power,16968.0
2015-01-19 12:00:00,netherlands,demand_power,16824.0
2015-01-19 13:00:00,netherlands,demand_power,16943.0
2015-01-19 14:00:00,netherlands,demand_power,16874.0
2015-01-19 15:00:00,netherlands,demand_power,16754.0
2015-01-19 16:00:00,netherlands,demand_power,16879.0
2015-01-19 17:00:00,netherlands,demand_power,17656.0
2015-01-19 18:00:00,netherlands,demand_power,17168.0
2015-01-19 19:00:00,netherlands,demand_power,16687.0
2015-01-19 20:00:00,netherlands,demand_power,15854.0
2015-01-19 21:00:00,netherlands,demand_power,14913.0
2015-01-19 22:00:00,netherlands,demand_power,13840.0
2015-01-19 23:00:00,netherlands,demand_power,12898.0
2015-01-20 00:00:00,netherlands,demand_power,12011.0
2015-01-20 01:00:00,netherlands,demand_power,11576.0
2015-01-20 02:00:00,netherlands,demand_power,11277.0
2015-01-20 03:00:00,netherlands,demand_power,11178.0
2015-01-20 04:00:00,netherlands,demand_power,11215.0
2015-01-20 05:00:00,netherlands,demand_power,11610.0
2015-01-20 06:00:00,netherlands,demand_power,12959.0
2015-01-20 07:00:00,netherlands,demand_power,15136.0
2015-01-20 08:00:00,netherlands,demand_power,16529.0
2015-01-20 09:00:00,netherlands,demand_power,16959.0
2015-01-20 10:00:00,netherlands,demand_power,17059.0
2015-01-20 11:00:00,netherlands,demand_power,17092.0
2015-01-20 12:00:00,netherlands,demand_power,16829.0
2015-01-20 13:00:00,netherlands,demand_power,16789.0
2015-01-20 14:00:00,netherlands,demand_power,16705.0
2015-01-20 15:00:00,netherlands,demand_power,16636.0
2015-01-20 16:00:00,netherlands,demand_power,16843.0
2015-01-20 17:00:00,netherlands,demand_power,17647.0
2015-01-20 18:00:00,netherlands,demand_power,17189.0
2015-01-20 19:00:00,netherlands,demand_power,16692.0
2015-01-20 20:00:00,netherlands,demand_power,15940.0
2015-01-20 21:00:00,netherlands,demand_power,15006.0
2015-01-20 22:00:00,netherlands,demand_power,13888.0
2015-01-20 23:00:00,netherlands,demand_power,12827.0
2015-01-21 00:00:00,netherlands,demand_power,12069.0
2015-01-21 01:00:00,netherlands,demand_power,11564.0
2015-01-21 02:00:00,netherlands,demand_power,11279.0
2015-01-21 03:00:00,netherlands,demand_power,11189.0
2015-01-21 04:00:00,netherlands,demand_power,11240.0
2015-01-21 05:00:00,netherlands,demand_power,11583.0
2015-01-21 06:00:00,netherlands,demand_power,12981.0
2015-01-21 07:00:00,netherlands,demand_power,15303.0
2015-01-21 08:00:00,netherlands,demand_power,16681.0
2015-01-21 09:00:00,netherlands,demand_power,17034.0
2015-01-21 10:00:00,netherlands,demand_power,17149.0
2015-01-21 11:00:00,netherlands,demand_power,17146.0
2015-01-21 12:00:00,netherlands,demand_power,16942.0
2015-01-21 13:00:00,netherlands,demand_power,16921.0
2015-01-21 14:00:00,netherlands,demand_power,16847.0
2015-01-21 15:00:00,netherlands,demand_power,16708.0
2015-01-21 16:00:00,netherlands,demand_power,16883.0
2015-01-21 17:00:00,netherlands,demand_power,17747.0
