nodes,techs,carriers,timesteps,daily_change_storage
netherlands,h2_salt_cavern,hydrogen,2015-03-21 13:00:00,-52147.86625341512
netherlands,h2_salt_cavern,hydrogen,2015-03-21 14:00:00,-48665.50256163161
netherlands,h2_salt_cavern,hydrogen,2015-03-21 15:00:00,-39436.59941716306
netherlands,h2_salt_cavern,hydrogen,2015-03-21 16:00:00,-19367.48309509363
netherlands,h2_salt_cavern,hydrogen,2015-03-21 17:00:00,6915.413283442147
netherlands,h2_salt_cavern,hydrogen,2015-03-21 18:00:00,31839.233915897552
netherlands,h2_salt_cavern,hydrogen,2015-03-21 19:00:00,56626.78223945433
netherlands,h2_salt_cavern,hydrogen,2015-03-21 20:00:00,79863.80452025612
netherlands,h2_salt_cavern,hydrogen,2015-03-21 21:00:00,99422.46619760757
netherlands,h2_salt_cavern,hydrogen,2015-03-21 22:00:00,105344.53130432894
netherlands,h2_salt_cavern,hydrogen,2015-03-21 23:00:00,110947.12507147877
netherlands,h2_salt_cavern,hydrogen,2015-03-22 00:00:00,115908.49014939507
netherlands,h2_salt_cavern,hydrogen,2015-03-22 01:00:00,120448.00215472071
netherlands,h2_salt_cavern,hydrogen,2015-03-22 02:00:00,124411.26222118549
netherlands,h2_salt_cavern,hydrogen,2015-03-22 03:00:00,127203.01237808005
netherlands,h2_salt_cavern,hydrogen,2015-03-22 04:00:00,130226.9320853008
netherlands,h2_salt_cavern,hydrogen,2015-03-22 05:00:00,132650.81563917245
netherlands,h2_salt_cavern,hydrogen,2015-03-22 06:00:00,133509.9283916445
netherlands,h2_salt_cavern,hydrogen,2015-03-22 07:00:00,133509.9283916445
netherlands,h2_salt_cavern,hydrogen,2015-03-22 08:00:00,133509.92839164357
netherlands,h2_salt_cavern,hydrogen,2015-03-22 09:00:00,133509.92839164333
netherlands,h2_salt_cavern,hydrogen,2015-03-22 10:00:00,133509.92839164333
netherlands,h2_salt_cavern,hydrogen,2015-03-22 11:00:00,133509.92839164333
netherlands,h2_salt_cavern,hydrogen,2015-03-22 12:00:00,133509.92839164333
netherlands,h2_salt_cavern,hydrogen,2015-03-22 13:00:00,133509.92839164333
netherlands,h2_salt_cavern,hydrogen,2015-03-22 14:00:00,133509.92839164333
netherlands,h2_salt_cavern,hydrogen,2015-03-22 15:00:00,130081.16489329422
netherlands,h2_salt_cavern,hydrogen,2015-03-22 16:00:00,117976.75158441253
netherlands,h2_salt_cavern,hydrogen,2015-03-22 17:00:00,95814.66156549938
netherlands,h2_salt_cavern,hydrogen,2015-03-22 18:00:00,72674.97348794201
netherlands,h2_salt_cavern,hydrogen,2015-03-22 19:00:00,48951.744231421035
netherlands,h2_salt_cavern,hydrogen,2015-03-22 20:00:00,27039.595324540976
netherlands,h2_salt_cavern,hydrogen,2015-03-22 21:00:00,8101.3570924811065
netherlands,h2_salt_cavern,hydrogen,2015-03-22 22:00:00,-8177.433859101497
netherlands,h2_salt_cavern,hydrogen,2015-03-22 23:00:00,-22195.612944458146
netherlands,h2_salt_cavern,hydrogen,2015-03-23 00:00:00,-34383.5595424138
netherlands,h2_salt_cavern,hydrogen,2015-03-23 01:00:00,-44725.622477557976
netherlands,h2_salt_cavern,hydrogen,2015-03-23 02:00:00,-50328.216244707815
netherlands,h2_salt_cavern,hydrogen,2015-03-23 03:00:00,-58545.312262831256
netherlands,h2_salt_cavern,hydrogen,2015-03-23 04:00:00,-68238.42760354187
netherlands,h2_salt_cavern,hydrogen,2015-03-23 05:00:00,-79666.13166305609
netherlands,h2_salt_cavern,hydrogen,2015-03-23 06:00:00,-87949.33196395217
netherlands,h2_salt_cavern,hydrogen,2015-03-23 07:00:00,-93551.925731102
netherlands,h2_salt_cavern,hydrogen,2015-03-23 08:00:00,-97196.18690431677
netherlands,h2_salt_cavern,hydrogen,2015-03-23 09:00:00,-97746.07264983281
netherlands,h2_salt_cavern,hydrogen,2015-03-23 10:00:00,-97746.07264983281
netherlands,h2_salt_cavern,hydrogen,2015-03-23 11:00:00,-97746.07264983281
netherlands,h2_salt_cavern,hydrogen,2015-03-23 12:00:00,-97746.07264983281
netherlands,h2_salt_cavern,hydrogen,2015-03-23 13:00:00,-97746.07264983281
netherlands,h2_salt_cavern,hydrogen,2015-03-23 14:00:00,-99138.0135489353
netherlands,h2_salt_cavern,hydrogen,2015-03-23 15:00:00,-101186.59726546891
netherlands,h2_salt_cavern,hydrogen,2015-03-23 16:00:00,-104296.31778765749
netherlands,h2_salt_cavern,hydrogen,2015-03-23 17:00:00,-103436.52001510235
netherlands,h2_salt_cavern,hydrogen,2015-03-23 18:00:00,-101794.95071156416
netherlands,h2_salt_cavern,hydrogen,2015-03-23 19:00:00,-101534.31821413664
netherlands,h2_salt_cavern,hydrogen,2015-03-23 20:00:00,-102804.64970890246
netherlands,h2_salt_cavern,hydrogen,2015-03-23 21:00:00,-105801.37216702267
netherlands,h2_salt_cavern,hydrogen,2015-03-23 22:00:00,-109954.14346660115
netherlands,h2_salt_cavern,hydrogen,2015-03-23 23:00:00,-115319.16071284073
netherlands,h2_salt_cavern,hydrogen,2015-03-24 00:00:00,-121162.63528024242
netherlands,h2_salt_cavern,hydrogen,2015-03-24 01:00:00,-127452.15719567938
netherlands,h2_salt_cavern,hydrogen,2015-03-24 02:00:00,-137192.7024752493
netherlands,h2_salt_cavern,hydrogen,2015-03-24 03:00:00,-142350.53931314568
netherlands,h2_salt_cavern,hydrogen,2015-03-24 04:00:00,-146645.26062043873
netherlands,h2_salt_cavern,hydrogen,2015-03-24 05:00:00,-150136.62604194856
netherlands,h2_salt_cavern,hydrogen,2015-03-24 06:00:00,-156118.1923646445
netherlands,h2_salt_cavern,hydrogen,2015-03-24 07:00:00,-156118.1923646445
netherlands,h2_salt_cavern,hydrogen,2015-03-24 08:00:00,-158076.52495857957
netherlands,h2_salt_cavern,hydrogen,2015-03-24 09:00:00,-163129.23298021336
netherlands,h2_salt_cavern,hydrogen,2015-03-24 10:00:00,-165074.0474697936
netherlands,h2_salt_cavern,hydrogen,2015-03-24 11:00:00,-167129.57229638193
netherlands,h2_salt_cavern,hydrogen,2015-03-24 12:00:00,-170578.63245519577
netherlands,h2_salt_cavern,hydrogen,2015-03-24 13:00:00,-175250.5772654165
netherlands,h2_salt_cavern,hydrogen,2015-03-24 14:00:00,-182985.39646410802
netherlands,h2_salt_cavern,hydrogen,2015-03-24 15:00:00,-194445.65122733335
netherlands,h2_salt_cavern,hydrogen,2015-03-24 16:00:00,-203885.46305759484
netherlands,h2_salt_cavern,hydrogen,2015-03-24 17:00:00,-211544.15941403527
netherlands,h2_salt_cavern,hydrogen,2015-03-24 18:00:00,-218151.81678417977
netherlands,h2_salt_cavern,hydrogen,2015-03-24 19:00:00,-223252.6466681778
netherlands,h2_salt_cavern,hydrogen,2015-03-24 20:00:00,-227148.78519031568
netherlands,h2_salt_cavern,hydrogen,2015-03-24 21:00:00,-229955.17560474202
netherlands,h2_salt_cavern,hydrogen,2015-03-24 22:00:00,-231542.3562949046
netherlands,h2_salt_cavern,hydrogen,2015-03-24 23:00:00,-231601.62607584917
netherlands,h2_salt_cavern,hydrogen,2015-03-25 00:00:00,-230417.9299696111
netherlands,h2_salt_cavern,hydrogen,2015-03-25 01:00:00,-228485.2741299558
netherlands,h2_salt_cavern,hydrogen,2015-03-25 02:00:00,-226643.76181702223
netherlands,h2_salt_cavern,hydrogen,2015-03-25 03:00:00,-225720.93878353084
netherlands,h2_salt_cavern,hydrogen,2015-03-25 04:00:00,-224476.50610368862
netherlands,h2_salt_cavern,hydrogen,2015-03-25 05:00:00,-222235.23462808598
netherlands,h2_salt_cavern,hydrogen,2015-03-25 06:00:00,-221571.55817168741
netherlands,h2_salt_cavern,hydrogen,2015-03-25 07:00:00,-229964.78238619445
netherlands,h2_salt_cavern,hydrogen,2015-03-25 08:00:00,-238073.14554365003
netherlands,h2_salt_cavern,hydrogen,2015-03-25 09:00:00,-244173.56442767452
netherlands,h2_salt_cavern,hydrogen,2015-03-25 10:00:00,-252084.00326005975
netherlands,h2_salt_cavern,hydrogen,2015-03-25 11:00:00,-261136.85374525096
netherlands,h2_salt_cavern,hydrogen,2015-03-25 12:00:00,-271597.3775876879
netherlands,h2_salt_cavern,hydrogen,2015-03-25 13:00:00,-282086.65579387406
netherlands,h2_salt_cavern,hydrogen,2015-03-25 14:00:00,-288646.30553752487
netherlands,h2_salt_cavern,hydrogen,2015-03-25 15:00:00,-288669.36027186434
netherlands,h2_salt_cavern,hydrogen,2015-03-25 16:00:00,-283350.50824162737
netherlands,h2_salt_cavern,hydrogen,2015-03-25 17:00:00,-275528.40543557354
netherlands,h2_salt_cavern,hydrogen,2015-03-25 18:00:00,-266746.9916676611
netherlands,h2_salt_cavern,hydrogen,2015-03-25 19:00:00,-257307.69695577095
netherlands,h2_salt_cavern,hydrogen,2015-03-25 20:00:00,-248196.21340157138
netherlands,h2_salt_cavern,hydrogen,2015-03-25 21:00:00,-239264.75127480295
netherlands,h2_salt_cavern,hydrogen,2015-03-25 22:00:00,-232086.9104659506
netherlands,h2_salt_cavern,hydrogen,2015-03-25 23:00:00,-227699.7765274737
netherlands,h2_salt_cavern,hydrogen,2015-03-26 00:00:00,-226054.1568973118
netherlands,h2_salt_cavern,hydrogen,2015-03-26 01:00:00,-227078.01382302982
netherlands,h2_salt_cavern,hydrogen,2015-03-26 02:00:00,-229635.65758655244
netherlands,h2_salt_cavern,hydrogen,2015-03-26 03:00:00,-230850.91190187796
netherlands,h2_salt_cavern,hydrogen,2015-03-26 04:00:00,-232452.8635835403
netherlands,h2_salt_cavern,hydrogen,2015-03-26 05:00:00,-225377.65934526874
netherlands,h2_salt_cavern,hydrogen,2015-03-26 06:00:00,-217379.16294522514
netherlands,h2_salt_cavern,hydrogen,2015-03-26 07:00:00,-207502.41469037416
netherlands,h2_salt_cavern,hydrogen,2015-03-26 08:00:00,-195043.89833452553
netherlands,h2_salt_cavern,hydrogen,2015-03-26 09:00:00,-183340.8856833512
netherlands,h2_salt_cavern,hydrogen,2015-03-26 10:00:00,-173485.63236138574
netherlands,h2_salt_cavern,hydrogen,2015-03-26 11:00:00,-162377.25704960618
netherlands,h2_salt_cavern,hydrogen,2015-03-26 12:00:00,-148467.67304835538
netherlands,h2_salt_cavern,hydrogen,2015-03-26 13:00:00,-133306.4500319485
netherlands,h2_salt_cavern,hydrogen,2015-03-26 14:00:00,-117620.0401905037
netherlands,h2_salt_cavern,hydrogen,2015-03-26 15:00:00,-100659.38347805617
netherlands,h2_salt_cavern,hydrogen,2015-03-26 16:00:00,-84171.47364856489
netherlands,h2_salt_cavern,hydrogen,2015-03-26 17:00:00,-64316.494881561026
netherlands,h2_salt_cavern,hydrogen,2015-03-26 18:00:00,-48059.89342985116
netherlands,h2_salt_cavern,hydrogen,2015-03-26 19:00:00,-30744.59469391452
netherlands,h2_salt_cavern,hydrogen,2015-03-26 20:00:00,-13463.891396329505
netherlands,h2_salt_cavern,hydrogen,2015-03-26 21:00:00,2345.9975815084763
netherlands,h2_salt_cavern,hydrogen,2015-03-26 22:00:00,17186.8997139798
netherlands,h2_salt_cavern,hydrogen,2015-03-26 23:00:00,32242.231888043694
netherlands,h2_salt_cavern,hydrogen,2015-03-27 00:00:00,47444.337317001075
netherlands,h2_salt_cavern,hydrogen,2015-03-27 01:00:00,63167.12325364491
netherlands,h2_salt_cavern,hydrogen,2015-03-27 02:00:00,79226.39375095395
netherlands,h2_salt_cavern,hydrogen,2015-03-27 03:00:00,93801.98417423293
netherlands,h2_salt_cavern,hydrogen,2015-03-27 04:00:00,108191.43555858452
netherlands,h2_salt_cavern,hydrogen,2015-03-27 05:00:00,113794.02932573506
netherlands,h2_salt_cavern,hydrogen,2015-03-27 06:00:00,119396.6230928849
netherlands,h2_salt_cavern,hydrogen,2015-03-27 07:00:00,123515.6928196908
netherlands,h2_salt_cavern,hydrogen,2015-03-27 08:00:00,124768.13338844758
netherlands,h2_salt_cavern,hydrogen,2015-03-27 09:00:00,124768.13338844758
netherlands,h2_salt_cavern,hydrogen,2015-03-27 10:00:00,124768.13338844804
netherlands,h2_salt_cavern,hydrogen,2015-03-27 11:00:00,124768.13338844804
netherlands,h2_salt_cavern,hydrogen,2015-03-27 12:00:00,124768.13338844804
netherlands,h2_salt_cavern,hydrogen,2015-03-27 13:00:00,124768.13338844804
netherlands,h2_salt_cavern,hydrogen,2015-03-27 14:00:00,124768.13338844804
netherlands,h2_salt_cavern,hydrogen,2015-03-27 15:00:00,124768.13338844804
netherlands,h2_salt_cavern,hydrogen,2015-03-27 16:00:00,122782.10953009687
netherlands,h2_salt_cavern,hydrogen,2015-03-27 17:00:00,107227.34651766135
netherlands,h2_salt_cavern,hydrogen,2015-03-27 18:00:00,90574.95031985012
netherlands,h2_salt_cavern,hydrogen,2015-03-27 19:00:00,70674.10372806503
netherlands,h2_salt_cavern,hydrogen,2015-03-27 20:00:00,48547.26048169611
netherlands,h2_salt_cavern,hydrogen,2015-03-27 21:00:00,26488.166860859143
netherlands,h2_salt_cavern,hydrogen,2015-03-27 22:00:00,6734.296034883475
netherlands,h2_salt_cavern,hydrogen,2015-03-27 23:00:00,-10499.276026016334
netherlands,h2_salt_cavern,hydrogen,2015-03-28 00:00:00,-23982.58039080398
netherlands,h2_salt_cavern,hydrogen,2015-03-28 01:00:00,-29585.17415795382
netherlands,h2_salt_cavern,hydrogen,2015-03-28 02:00:00,-35187.76792510389
netherlands,h2_salt_cavern,hydrogen,2015-03-28 03:00:00,-40790.36169225373
netherlands,h2_salt_cavern,hydrogen,2015-03-28 04:00:00,-46119.8141333845
netherlands,h2_salt_cavern,hydrogen,2015-03-28 05:00:00,-50931.39176451322
netherlands,h2_salt_cavern,hydrogen,2015-03-28 06:00:00,-53907.52467932808
netherlands,h2_salt_cavern,hydrogen,2015-03-28 07:00:00,-53907.52467932808
netherlands,h2_salt_cavern,hydrogen,2015-03-28 08:00:00,-53907.52467932808
netherlands,h2_salt_cavern,hydrogen,2015-03-28 09:00:00,-53907.52467932808
netherlands,h2_salt_cavern,hydrogen,2015-03-28 10:00:00,-53907.52467932855
netherlands,h2_salt_cavern,hydrogen,2015-03-28 11:00:00,-53907.52467932855
netherlands,h2_salt_cavern,hydrogen,2015-03-28 12:00:00,-53907.52467932855
netherlands,h2_salt_cavern,hydrogen,2015-03-28 13:00:00,-53907.52467932855
netherlands,h2_salt_cavern,hydrogen,2015-03-28 14:00:00,-53907.52467932855
netherlands,h2_salt_cavern,hydrogen,2015-03-28 15:00:00,-53907.52467932855
netherlands,h2_salt_cavern,hydrogen,2015-03-28 16:00:00,-49074.31701937388
netherlands,h2_salt_cavern,hydrogen,2015-03-28 17:00:00,-32235.64697719761
netherlands,h2_salt_cavern,hydrogen,2015-03-28 18:00:00,-12515.489854844986
netherlands,h2_salt_cavern,hydrogen,2015-03-28 19:00:00,9194.189932204783
netherlands,h2_salt_cavern,hydrogen,2015-03-28 20:00:00,32007.465250572888
netherlands,h2_salt_cavern,hydrogen,2015-03-28 21:00:00,54066.558871409856
netherlands,h2_salt_cavern,hydrogen,2015-03-28 22:00:00,73820.42969738576
netherlands,h2_salt_cavern,hydrogen,2015-03-28 23:00:00,91054.00175828557
netherlands,h2_salt_cavern,hydrogen,2015-03-29 00:00:00,104537.30612307554
netherlands,h2_salt_cavern,hydrogen,2015-03-29 01:00:00,110139.89989022538
netherlands,h2_salt_cavern,hydrogen,2015-03-29 02:00:00,115742.49365737522
netherlands,h2_salt_cavern,hydrogen,2015-03-29 03:00:00,121345.08742452506
netherlands,h2_salt_cavern,hydrogen,2015-03-29 04:00:00,126674.53986565582
netherlands,h2_salt_cavern,hydrogen,2015-03-29 05:00:00,131486.11749678385
netherlands,h2_salt_cavern,hydrogen,2015-03-29 06:00:00,134462.2504115987
netherlands,h2_salt_cavern,hydrogen,2015-03-29 07:00:00,134462.2504115987
netherlands,h2_salt_cavern,hydrogen,2015-03-29 08:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 09:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 10:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 11:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 12:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 13:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 14:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 15:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 16:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 17:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 18:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 19:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 20:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 21:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-29 22:00:00,134462.2504115987
netherlands,h2_salt_cavern,hydrogen,2015-03-29 23:00:00,134462.25041159894
netherlands,h2_salt_cavern,hydrogen,2015-03-30 00:00:00,134462.25041159661
netherlands,h2_salt_cavern,hydrogen,2015-03-30 01:00:00,134462.25041159661
netherlands,h2_salt_cavern,hydrogen,2015-03-30 02:00:00,134462.25041159661
netherlands,h2_salt_cavern,hydrogen,2015-03-30 03:00:00,134462.25041159661
netherlands,h2_salt_cavern,hydrogen,2015-03-30 04:00:00,134462.25041159661
netherlands,h2_salt_cavern,hydrogen,2015-03-30 05:00:00,134462.25041159661
netherlands,h2_salt_cavern,hydrogen,2015-03-30 06:00:00,134462.25041159685
netherlands,h2_salt_cavern,hydrogen,2015-03-30 07:00:00,134462.25041159685
netherlands,h2_salt_cavern,hydrogen,2015-03-30 08:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-03-30 09:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-03-30 10:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 11:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 12:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 13:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 14:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 15:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 16:00:00,134462.2504115973
netherlands,h2_salt_cavern,hydrogen,2015-03-30 17:00:00,129454.81205025967
netherlands,h2_salt_cavern,hydrogen,2015-03-30 18:00:00,128244.86889535142
netherlands,h2_salt_cavern,hydrogen,2015-03-30 19:00:00,125016.73242210294
netherlands,h2_salt_cavern,hydrogen,2015-03-30 20:00:00,125016.73242210667
netherlands,h2_salt_cavern,hydrogen,2015-03-30 21:00:00,125016.73242210667
netherlands,h2_salt_cavern,hydrogen,2015-03-30 22:00:00,125016.73242210667
netherlands,h2_salt_cavern,hydrogen,2015-03-30 23:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 00:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 01:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 02:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 03:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 04:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 05:00:00,125016.73242210643
netherlands,h2_salt_cavern,hydrogen,2015-03-31 06:00:00,125016.7324221062
netherlands,h2_salt_cavern,hydrogen,2015-03-31 07:00:00,125016.7324221062
netherlands,h2_salt_cavern,hydrogen,2015-03-31 08:00:00,125016.73242210574
netherlands,h2_salt_cavern,hydrogen,2015-03-31 09:00:00,125016.73242210574
netherlands,h2_salt_cavern,hydrogen,2015-03-31 10:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 11:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 12:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 13:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 14:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 15:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 16:00:00,125016.7324221055
netherlands,h2_salt_cavern,hydrogen,2015-03-31 17:00:00,130024.17078344314
netherlands,h2_salt_cavern,hydrogen,2015-03-31 18:00:00,131234.1139383514
netherlands,h2_salt_cavern,hydrogen,2015-03-31 19:00:00,134462.25041159987
netherlands,h2_salt_cavern,hydrogen,2015-03-31 20:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-03-31 21:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-03-31 22:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-03-31 23:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 00:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 01:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 02:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 03:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 04:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 05:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 06:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 07:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 08:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 09:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 10:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 11:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 12:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 13:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 14:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 15:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 16:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 17:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 18:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 19:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 20:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 21:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 22:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-01 23:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-02 00:00:00,134462.25041159615
netherlands,h2_salt_cavern,hydrogen,2015-04-02 01:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 02:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 03:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 04:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 05:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 06:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 07:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 08:00:00,134462.25041159708
netherlands,h2_salt_cavern,hydrogen,2015-04-02 09:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 10:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 11:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 12:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 13:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 14:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 15:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 16:00:00,134462.25041159755
netherlands,h2_salt_cavern,hydrogen,2015-04-02 17:00:00,131623.08802377386
netherlands,h2_salt_cavern,hydrogen,2015-04-02 18:00:00,127650.3759884527
netherlands,h2_salt_cavern,hydrogen,2015-04-02 19:00:00,122832.49667395931
netherlands,h2_salt_cavern,hydrogen,2015-04-02 20:00:00,115637.31823027646
netherlands,h2_salt_cavern,hydrogen,2015-04-02 21:00:00,105987.75337628601
netherlands,h2_salt_cavern,hydrogen,2015-04-02 22:00:00,95350.9920224431
netherlands,h2_salt_cavern,hydrogen,2015-04-02 23:00:00,83874.5417002365
netherlands,h2_salt_cavern,hydrogen,2015-04-03 00:00:00,71677.34190744953
netherlands,h2_salt_cavern,hydrogen,2015-04-03 01:00:00,58259.27752539981
netherlands,h2_salt_cavern,hydrogen,2015-04-03 02:00:00,43817.64663277846
netherlands,h2_salt_cavern,hydrogen,2015-04-03 03:00:00,28565.252576370258
netherlands,h2_salt_cavern,hydrogen,2015-04-03 04:00:00,12261.842613331508
netherlands,h2_salt_cavern,hydrogen,2015-04-03 05:00:00,-5055.791477910243
netherlands,h2_salt_cavern,hydrogen,2015-04-03 06:00:00,-21279.46654599486
netherlands,h2_salt_cavern,hydrogen,2015-04-03 07:00:00,-27936.703287607525
netherlands,h2_salt_cavern,hydrogen,2015-04-03 08:00:00,-33539.297054757364
netherlands,h2_salt_cavern,hydrogen,2015-04-03 09:00:00,-39141.89082190767
netherlands,h2_salt_cavern,hydrogen,2015-04-03 10:00:00,-43627.15084667504
netherlands,h2_salt_cavern,hydrogen,2015-04-03 11:00:00,-45107.50309115229
netherlands,h2_salt_cavern,hydrogen,2015-04-03 12:00:00,-47859.68116483232
netherlands,h2_salt_cavern,hydrogen,2015-04-03 13:00:00,-52185.42538174428
netherlands,h2_salt_cavern,hydrogen,2015-04-03 14:00:00,-60766.29201617185
netherlands,h2_salt_cavern,hydrogen,2015-04-03 15:00:00,-76298.20004859427
netherlands,h2_salt_cavern,hydrogen,2015-04-03 16:00:00,-97489.4939445192
netherlands,h2_salt_cavern,hydrogen,2015-04-03 17:00:00,-119261.0064446358
netherlands,h2_salt_cavern,hydrogen,2015-04-03 18:00:00,-137603.1812086976
netherlands,h2_salt_cavern,hydrogen,2015-04-03 19:00:00,-151794.8931255932
netherlands,h2_salt_cavern,hydrogen,2015-04-03 20:00:00,-162442.82330104616
netherlands,h2_salt_cavern,hydrogen,2015-04-03 21:00:00,-169333.78604201972
netherlands,h2_salt_cavern,hydrogen,2015-04-03 22:00:00,-173477.25620328495
netherlands,h2_salt_cavern,hydrogen,2015-04-03 23:00:00,-175882.89671194926
netherlands,h2_salt_cavern,hydrogen,2015-04-04 00:00:00,-176197.59472263046
netherlands,h2_salt_cavern,hydrogen,2015-04-04 01:00:00,-168382.1241077315
netherlands,h2_salt_cavern,hydrogen,2015-04-04 02:00:00,-163847.23876661807
netherlands,h2_salt_cavern,hydrogen,2015-04-04 03:00:00,-158395.30921467766
netherlands,h2_salt_cavern,hydrogen,2015-04-04 04:00:00,-147694.49301878875
netherlands,h2_salt_cavern,hydrogen,2015-04-04 05:00:00,-140050.7060090988
