timesteps,nodes,techs,source_use_max
2015-01-02 17:00:00,netherlands,solar,0.0
2015-01-02 18:00:00,netherlands,offshore_wind,0.8668
2015-01-02 18:00:00,netherlands,onshore_wind,0.7006
2015-01-02 18:00:00,netherlands,solar,0.0
2015-01-02 19:00:00,netherlands,offshore_wind,0.8089
2015-01-02 19:00:00,netherlands,onshore_wind,0.6394
2015-01-02 19:00:00,netherlands,solar,0.0
2015-01-02 20:00:00,netherlands,offshore_wind,0.7875
2015-01-02 20:00:00,netherlands,onshore_wind,0.6102
2015-01-02 20:00:00,netherlands,solar,0.0
2015-01-02 21:00:00,netherlands,offshore_wind,0.7932
2015-01-02 21:00:00,netherlands,onshore_wind,0.6058
2015-01-02 21:00:00,netherlands,solar,0.0
2015-01-02 22:00:00,netherlands,offshore_wind,0.773
2015-01-02 22:00:00,netherlands,onshore_wind,0.5831
2015-01-02 22:00:00,netherlands,solar,0.0
2015-01-02 23:00:00,netherlands,offshore_wind,0.7174
2015-01-02 23:00:00,netherlands,onshore_wind,0.5337
2015-01-02 23:00:00,netherlands,solar,0.0
2015-01-03 00:00:00,netherlands,offshore_wind,0.6344
2015-01-03 00:00:00,netherlands,onshore_wind,0.4574
2015-01-03 00:00:00,netherlands,solar,0.0
2015-01-03 01:00:00,netherlands,offshore_wind,0.5762
2015-01-03 01:00:00,netherlands,onshore_wind,0.4149
2015-01-03 01:00:00,netherlands,solar,0.0
2015-01-03 02:00:00,netherlands,offshore_wind,0.5597
2015-01-03 02:00:00,netherlands,onshore_wind,0.401
2015-01-03 02:00:00,netherlands,solar,0.0
2015-01-03 03:00:00,netherlands,offshore_wind,0.578
2015-01-03 03:00:00,netherlands,onshore_wind,0.3989
2015-01-03 03:00:00,netherlands,solar,0.0
2015-01-03 04:00:00,netherlands,offshore_wind,0.6452
2015-01-03 04:00:00,netherlands,onshore_wind,0.4094
2015-01-03 04:00:00,netherlands,solar,0.0
2015-01-03 05:00:00,netherlands,offshore_wind,0.7212
2015-01-03 05:00:00,netherlands,onshore_wind,0.4302
2015-01-03 05:00:00,netherlands,solar,0.0
2015-01-03 06:00:00,netherlands,offshore_wind,0.7555
2015-01-03 06:00:00,netherlands,onshore_wind,0.4607
2015-01-03 06:00:00,netherlands,solar,0.0
2015-01-03 07:00:00,netherlands,offshore_wind,0.7204
2015-01-03 07:00:00,netherlands,onshore_wind,0.4798
2015-01-03 07:00:00,netherlands,solar,0.0
2015-01-03 08:00:00,netherlands,offshore_wind,0.5988
2015-01-03 08:00:00,netherlands,onshore_wind,0.4113
2015-01-03 08:00:00,netherlands,solar,0.001
2015-01-03 09:00:00,netherlands,offshore_wind,0.4848
2015-01-03 09:00:00,netherlands,onshore_wind,0.3581
2015-01-03 09:00:00,netherlands,solar,0.01
2015-01-03 10:00:00,netherlands,offshore_wind,0.3787
2015-01-03 10:00:00,netherlands,onshore_wind,0.3235
2015-01-03 10:00:00,netherlands,solar,0.02
2015-01-03 11:00:00,netherlands,offshore_wind,0.308
2015-01-03 11:00:00,netherlands,onshore_wind,0.3041
2015-01-03 11:00:00,netherlands,solar,0.059
2015-01-03 12:00:00,netherlands,offshore_wind,0.2379
2015-01-03 12:00:00,netherlands,onshore_wind,0.2622
2015-01-03 12:00:00,netherlands,solar,0.087
2015-01-03 13:00:00,netherlands,offshore_wind,0.1642
2015-01-03 13:00:00,netherlands,onshore_wind,0.2023
2015-01-03 13:00:00,netherlands,solar,0.058
2015-01-03 14:00:00,netherlands,offshore_wind,0.1038
2015-01-03 14:00:00,netherlands,onshore_wind,0.1572
2015-01-03 14:00:00,netherlands,solar,0.017
2015-01-03 15:00:00,netherlands,offshore_wind,0.0895
2015-01-03 15:00:00,netherlands,onshore_wind,0.1487
2015-01-03 15:00:00,netherlands,solar,0.0
2015-01-03 16:00:00,netherlands,offshore_wind,0.197
2015-01-03 16:00:00,netherlands,onshore_wind,0.1499
2015-01-03 16:00:00,netherlands,solar,0.0
2015-01-03 17:00:00,netherlands,offshore_wind,0.2897
2015-01-03 17:00:00,netherlands,onshore_wind,0.1959
2015-01-03 17:00:00,netherlands,solar,0.0
2015-01-03 18:00:00,netherlands,offshore_wind,0.4285
2015-01-03 18:00:00,netherlands,onshore_wind,0.2499
2015-01-03 18:00:00,netherlands,solar,0.0
2015-01-03 19:00:00,netherlands,offshore_wind,0.5715
2015-01-03 19:00:00,netherlands,onshore_wind,0.3554
2015-01-03 19:00:00,netherlands,solar,0.0
2015-01-03 20:00:00,netherlands,offshore_wind,0.642
2015-01-03 20:00:00,netherlands,onshore_wind,0.4305
2015-01-03 20:00:00,netherlands,solar,0.0
2015-01-03 21:00:00,netherlands,offshore_wind,0.6527
2015-01-03 21:00:00,netherlands,onshore_wind,0.4644
2015-01-03 21:00:00,netherlands,solar,0.0
2015-01-03 22:00:00,netherlands,offshore_wind,0.6563
2015-01-03 22:00:00,netherlands,onshore_wind,0.4769
2015-01-03 22:00:00,netherlands,solar,0.0
2015-01-03 23:00:00,netherlands,offshore_wind,0.6778
2015-01-03 23:00:00,netherlands,onshore_wind,0.4999
2015-01-03 23:00:00,netherlands,solar,0.0
2015-01-04 00:00:00,netherlands,offshore_wind,0.6757
2015-01-04 00:00:00,netherlands,onshore_wind,0.5127
2015-01-04 00:00:00,netherlands,solar,0.0
2015-01-04 01:00:00,netherlands,offshore_wind,0.6254
2015-01-04 01:00:00,netherlands,onshore_wind,0.4861
2015-01-04 01:00:00,netherlands,solar,0.0
2015-01-04 02:00:00,netherlands,offshore_wind,0.5861
2015-01-04 02:00:00,netherlands,onshore_wind,0.4522
2015-01-04 02:00:00,netherlands,solar,0.0
2015-01-04 03:00:00,netherlands,offshore_wind,0.5621
2015-01-04 03:00:00,netherlands,onshore_wind,0.4288
2015-01-04 03:00:00,netherlands,solar,0.0
2015-01-04 04:00:00,netherlands,offshore_wind,0.5654
2015-01-04 04:00:00,netherlands,onshore_wind,0.4331
2015-01-04 04:00:00,netherlands,solar,0.0
2015-01-04 05:00:00,netherlands,offshore_wind,0.5372
2015-01-04 05:00:00,netherlands,onshore_wind,0.422
2015-01-04 05:00:00,netherlands,solar,0.0
2015-01-04 06:00:00,netherlands,offshore_wind,0.5011
2015-01-04 06:00:00,netherlands,onshore_wind,0.4068
2015-01-04 06:00:00,netherlands,solar,0.0
2015-01-04 07:00:00,netherlands,offshore_wind,0.4743
2015-01-04 07:00:00,netherlands,onshore_wind,0.3992
2015-01-04 07:00:00,netherlands,solar,0.0
2015-01-04 08:00:00,netherlands,offshore_wind,0.4279
2015-01-04 08:00:00,netherlands,onshore_wind,0.3678
2015-01-04 08:00:00,netherlands,solar,0.082
2015-01-04 09:00:00,netherlands,offshore_wind,0.3692
2015-01-04 09:00:00,netherlands,onshore_wind,0.3116
2015-01-04 09:00:00,netherlands,solar,0.237
2015-01-04 10:00:00,netherlands,offshore_wind,0.302
2015-01-04 10:00:00,netherlands,onshore_wind,0.2473
2015-01-04 10:00:00,netherlands,solar,0.336
2015-01-04 11:00:00,netherlands,offshore_wind,0.2525
2015-01-04 11:00:00,netherlands,onshore_wind,0.2123
2015-01-04 11:00:00,netherlands,solar,0.368
2015-01-04 12:00:00,netherlands,offshore_wind,0.2335
2015-01-04 12:00:00,netherlands,onshore_wind,0.2074
2015-01-04 12:00:00,netherlands,solar,0.341
2015-01-04 13:00:00,netherlands,offshore_wind,0.2166
2015-01-04 13:00:00,netherlands,onshore_wind,0.1972
2015-01-04 13:00:00,netherlands,solar,0.257
2015-01-04 14:00:00,netherlands,offshore_wind,0.204
2015-01-04 14:00:00,netherlands,onshore_wind,0.1969
2015-01-04 14:00:00,netherlands,solar,0.119
2015-01-04 15:00:00,netherlands,offshore_wind,0.2024
2015-01-04 15:00:00,netherlands,onshore_wind,0.2004
2015-01-04 15:00:00,netherlands,solar,0.005
2015-01-04 16:00:00,netherlands,offshore_wind,0.1893
2015-01-04 16:00:00,netherlands,onshore_wind,0.1906
2015-01-04 16:00:00,netherlands,solar,0.0
2015-01-04 17:00:00,netherlands,offshore_wind,0.1773
2015-01-04 17:00:00,netherlands,onshore_wind,0.1777
2015-01-04 17:00:00,netherlands,solar,0.0
2015-01-04 18:00:00,netherlands,offshore_wind,0.1931
2015-01-04 18:00:00,netherlands,onshore_wind,0.1844
2015-01-04 18:00:00,netherlands,solar,0.0
2015-01-04 19:00:00,netherlands,offshore_wind,0.2414
2015-01-04 19:00:00,netherlands,onshore_wind,0.2107
2015-01-04 19:00:00,netherlands,solar,0.0
2015-01-04 20:00:00,netherlands,offshore_wind,0.2955
2015-01-04 20:00:00,netherlands,onshore_wind,0.2427
2015-01-04 20:00:00,netherlands,solar,0.0
2015-01-04 21:00:00,netherlands,offshore_wind,0.3296
2015-01-04 21:00:00,netherlands,onshore_wind,0.263
2015-01-04 21:00:00,netherlands,solar,0.0
2015-01-04 22:00:00,netherlands,offshore_wind,0.3328
2015-01-04 22:00:00,netherlands,onshore_wind,0.2643
2015-01-04 22:00:00,netherlands,solar,0.0
2015-01-04 23:00:00,netherlands,offshore_wind,0.3302
2015-01-04 23:00:00,netherlands,onshore_wind,0.2545
2015-01-04 23:00:00,netherlands,solar,0.0
2015-01-05 00:00:00,netherlands,offshore_wind,0.3401
2015-01-05 00:00:00,netherlands,onshore_wind,0.2469
2015-01-05 00:00:00,netherlands,solar,0.0
2015-01-05 01:00:00,netherlands,offshore_wind,0.3538
2015-01-05 01:00:00,netherlands,onshore_wind,0.2376
2015-01-05 01:00:00,netherlands,solar,0.0
2015-01-05 02:00:00,netherlands,offshore_wind,0.3664
2015-01-05 02:00:00,netherlands,onshore_wind,0.2348
2015-01-05 02:00:00,netherlands,solar,0.0
2015-01-05 03:00:00,netherlands,offshore_wind,0.3575
2015-01-05 03:00:00,netherlands,onshore_wind,0.2234
2015-01-05 03:00:00,netherlands,solar,0.0
2015-01-05 04:00:00,netherlands,offshore_wind,0.3516
2015-01-05 04:00:00,netherlands,onshore_wind,0.2201
2015-01-05 04:00:00,netherlands,solar,0.0
2015-01-05 05:00:00,netherlands,offshore_wind,0.353
2015-01-05 05:00:00,netherlands,onshore_wind,0.2204
2015-01-05 05:00:00,netherlands,solar,0.0
2015-01-05 06:00:00,netherlands,offshore_wind,0.3467
2015-01-05 06:00:00,netherlands,onshore_wind,0.2121
2015-01-05 06:00:00,netherlands,solar,0.0
2015-01-05 07:00:00,netherlands,offshore_wind,0.3392
2015-01-05 07:00:00,netherlands,onshore_wind,0.2055
2015-01-05 07:00:00,netherlands,solar,0.0
2015-01-05 08:00:00,netherlands,offshore_wind,0.3308
2015-01-05 08:00:00,netherlands,onshore_wind,0.2
2015-01-05 08:00:00,netherlands,solar,0.013
2015-01-05 09:00:00,netherlands,offshore_wind,0.2953
2015-01-05 09:00:00,netherlands,onshore_wind,0.1796
2015-01-05 09:00:00,netherlands,solar,0.055
2015-01-05 10:00:00,netherlands,offshore_wind,0.2761
2015-01-05 10:00:00,netherlands,onshore_wind,0.1795
2015-01-05 10:00:00,netherlands,solar,0.09
2015-01-05 11:00:00,netherlands,offshore_wind,0.2741
2015-01-05 11:00:00,netherlands,onshore_wind,0.1797
2015-01-05 11:00:00,netherlands,solar,0.091
2015-01-05 12:00:00,netherlands,offshore_wind,0.2656
2015-01-05 12:00:00,netherlands,onshore_wind,0.1708
2015-01-05 12:00:00,netherlands,solar,0.068
2015-01-05 13:00:00,netherlands,offshore_wind,0.2444
2015-01-05 13:00:00,netherlands,onshore_wind,0.1549
2015-01-05 13:00:00,netherlands,solar,0.036
2015-01-05 14:00:00,netherlands,offshore_wind,0.2292
2015-01-05 14:00:00,netherlands,onshore_wind,0.143
2015-01-05 14:00:00,netherlands,solar,0.01
2015-01-05 15:00:00,netherlands,offshore_wind,0.2355
2015-01-05 15:00:00,netherlands,onshore_wind,0.1506
2015-01-05 15:00:00,netherlands,solar,0.0
2015-01-05 16:00:00,netherlands,offshore_wind,0.2372
2015-01-05 16:00:00,netherlands,onshore_wind,0.1533
2015-01-05 16:00:00,netherlands,solar,0.0
2015-01-05 17:00:00,netherlands,offshore_wind,0.2308
2015-01-05 17:00:00,netherlands,onshore_wind,0.1482
2015-01-05 17:00:00,netherlands,solar,0.0
2015-01-05 18:00:00,netherlands,offshore_wind,0.2294
2015-01-05 18:00:00,netherlands,onshore_wind,0.1428
2015-01-05 18:00:00,netherlands,solar,0.0
2015-01-05 19:00:00,netherlands,offshore_wind,0.2268
2015-01-05 19:00:00,netherlands,onshore_wind,0.1397
2015-01-05 19:00:00,netherlands,solar,0.0
2015-01-05 20:00:00,netherlands,offshore_wind,0.2232
2015-01-05 20:00:00,netherlands,onshore_wind,0.1316
2015-01-05 20:00:00,netherlands,solar,0.0
2015-01-05 21:00:00,netherlands,offshore_wind,0.223
2015-01-05 21:00:00,netherlands,onshore_wind,0.1262
2015-01-05 21:00:00,netherlands,solar,0.0
2015-01-05 22:00:00,netherlands,offshore_wind,0.2244
2015-01-05 22:00:00,netherlands,onshore_wind,0.1246
2015-01-05 22:00:00,netherlands,solar,0.0
2015-01-05 23:00:00,netherlands,offshore_wind,0.2241
2015-01-05 23:00:00,netherlands,onshore_wind,0.1229
2015-01-05 23:00:00,netherlands,solar,0.0
2015-01-06 00:00:00,netherlands,offshore_wind,0.2254
2015-01-06 00:00:00,netherlands,onshore_wind,0.1251
2015-01-06 00:00:00,netherlands,solar,0.0
2015-01-06 01:00:00,netherlands,offshore_wind,0.2289
2015-01-06 01:00:00,netherlands,onshore_wind,0.13
2015-01-06 01:00:00,netherlands,solar,0.0
2015-01-06 02:00:00,netherlands,offshore_wind,0.2359
2015-01-06 02:00:00,netherlands,onshore_wind,0.1363
2015-01-06 02:00:00,netherlands,solar,0.0
2015-01-06 03:00:00,netherlands,offshore_wind,0.2361
2015-01-06 03:00:00,netherlands,onshore_wind,0.1361
2015-01-06 03:00:00,netherlands,solar,0.0
2015-01-06 04:00:00,netherlands,offshore_wind,0.2363
2015-01-06 04:00:00,netherlands,onshore_wind,0.1374
2015-01-06 04:00:00,netherlands,solar,0.0
2015-01-06 05:00:00,netherlands,offshore_wind,0.2436
2015-01-06 05:00:00,netherlands,onshore_wind,0.1446
2015-01-06 05:00:00,netherlands,solar,0.0
2015-01-06 06:00:00,netherlands,offshore_wind,0.2602
2015-01-06 06:00:00,netherlands,onshore_wind,0.1546
2015-01-06 06:00:00,netherlands,solar,0.0
2015-01-06 07:00:00,netherlands,offshore_wind,0.269
2015-01-06 07:00:00,netherlands,onshore_wind,0.1595
2015-01-06 07:00:00,netherlands,solar,0.0
2015-01-06 08:00:00,netherlands,offshore_wind,0.2662
2015-01-06 08:00:00,netherlands,onshore_wind,0.1524
2015-01-06 08:00:00,netherlands,solar,0.023
2015-01-06 09:00:00,netherlands,offshore_wind,0.2419
2015-01-06 09:00:00,netherlands,onshore_wind,0.1322
2015-01-06 09:00:00,netherlands,solar,0.066
2015-01-06 10:00:00,netherlands,offshore_wind,0.2156
2015-01-06 10:00:00,netherlands,onshore_wind,0.123
2015-01-06 10:00:00,netherlands,solar,0.104
2015-01-06 11:00:00,netherlands,offshore_wind,0.2188
2015-01-06 11:00:00,netherlands,onshore_wind,0.1282
2015-01-06 11:00:00,netherlands,solar,0.128
2015-01-06 12:00:00,netherlands,offshore_wind,0.2303
2015-01-06 12:00:00,netherlands,onshore_wind,0.135
2015-01-06 12:00:00,netherlands,solar,0.126
2015-01-06 13:00:00,netherlands,offshore_wind,0.2516
2015-01-06 13:00:00,netherlands,onshore_wind,0.1464
2015-01-06 13:00:00,netherlands,solar,0.093
2015-01-06 14:00:00,netherlands,offshore_wind,0.2963
2015-01-06 14:00:00,netherlands,onshore_wind,0.159
2015-01-06 14:00:00,netherlands,solar,0.034
2015-01-06 15:00:00,netherlands,offshore_wind,0.3669
2015-01-06 15:00:00,netherlands,onshore_wind,0.2106
2015-01-06 15:00:00,netherlands,solar,0.0
2015-01-06 16:00:00,netherlands,offshore_wind,0.4278
2015-01-06 16:00:00,netherlands,onshore_wind,0.2579
2015-01-06 16:00:00,netherlands,solar,0.0
2015-01-06 17:00:00,netherlands,offshore_wind,0.455
2015-01-06 17:00:00,netherlands,onshore_wind,0.2877
2015-01-06 17:00:00,netherlands,solar,0.0
2015-01-06 18:00:00,netherlands,offshore_wind,0.4294
2015-01-06 18:00:00,netherlands,onshore_wind,0.2935
2015-01-06 18:00:00,netherlands,solar,0.0
2015-01-06 19:00:00,netherlands,offshore_wind,0.4432
2015-01-06 19:00:00,netherlands,onshore_wind,0.2914
2015-01-06 19:00:00,netherlands,solar,0.0
2015-01-06 20:00:00,netherlands,offshore_wind,0.4754
2015-01-06 20:00:00,netherlands,onshore_wind,0.3021
2015-01-06 20:00:00,netherlands,solar,0.0
2015-01-06 21:00:00,netherlands,offshore_wind,0.5275
2015-01-06 21:00:00,netherlands,onshore_wind,0.3236
2015-01-06 21:00:00,netherlands,solar,0.0
2015-01-06 22:00:00,netherlands,offshore_wind,0.5418
2015-01-06 22:00:00,netherlands,onshore_wind,0.3532
2015-01-06 22:00:00,netherlands,solar,0.0
2015-01-06 23:00:00,netherlands,offshore_wind,0.485
2015-01-06 23:00:00,netherlands,onshore_wind,0.3389
2015-01-06 23:00:00,netherlands,solar,0.0
2015-01-07 00:00:00,netherlands,offshore_wind,0.4258
2015-01-07 00:00:00,netherlands,onshore_wind,0.3091
2015-01-07 00:00:00,netherlands,solar,0.0
2015-01-07 01:00:00,netherlands,offshore_wind,0.3821
2015-01-07 01:00:00,netherlands,onshore_wind,0.2888
2015-01-07 01:00:00,netherlands,solar,0.0
2015-01-07 02:00:00,netherlands,offshore_wind,0.3187
2015-01-07 02:00:00,netherlands,onshore_wind,0.2654
2015-01-07 02:00:00,netherlands,solar,0.0
2015-01-07 03:00:00,netherlands,offshore_wind,0.2172
2015-01-07 03:00:00,netherlands,onshore_wind,0.2152
2015-01-07 03:00:00,netherlands,solar,0.0
2015-01-07 04:00:00,netherlands,offshore_wind,0.1467
2015-01-07 04:00:00,netherlands,onshore_wind,0.1643
2015-01-07 04:00:00,netherlands,solar,0.0
2015-01-07 05:00:00,netherlands,offshore_wind,0.1633
2015-01-07 05:00:00,netherlands,onshore_wind,0.1638
2015-01-07 05:00:00,netherlands,solar,0.0
2015-01-07 06:00:00,netherlands,offshore_wind,0.274
2015-01-07 06:00:00,netherlands,onshore_wind,0.2232
2015-01-07 06:00:00,netherlands,solar,0.0
2015-01-07 07:00:00,netherlands,offshore_wind,0.4038
2015-01-07 07:00:00,netherlands,onshore_wind,0.2938
2015-01-07 07:00:00,netherlands,solar,0.0
2015-01-07 08:00:00,netherlands,offshore_wind,0.4535
2015-01-07 08:00:00,netherlands,onshore_wind,0.2924
2015-01-07 08:00:00,netherlands,solar,0.033
2015-01-07 09:00:00,netherlands,offshore_wind,0.4657
2015-01-07 09:00:00,netherlands,onshore_wind,0.2833
2015-01-07 09:00:00,netherlands,solar,0.071
2015-01-07 10:00:00,netherlands,offshore_wind,0.5457
2015-01-07 10:00:00,netherlands,onshore_wind,0.2874
2015-01-07 10:00:00,netherlands,solar,0.144
2015-01-07 11:00:00,netherlands,offshore_wind,0.607
2015-01-07 11:00:00,netherlands,onshore_wind,0.3338
2015-01-07 11:00:00,netherlands,solar,0.122
2015-01-07 12:00:00,netherlands,offshore_wind,0.5925
2015-01-07 12:00:00,netherlands,onshore_wind,0.3356
2015-01-07 12:00:00,netherlands,solar,0.108
2015-01-07 13:00:00,netherlands,offshore_wind,0.5652
2015-01-07 13:00:00,netherlands,onshore_wind,0.3385
2015-01-07 13:00:00,netherlands,solar,0.069
2015-01-07 14:00:00,netherlands,offshore_wind,0.5587
2015-01-07 14:00:00,netherlands,onshore_wind,0.3528
2015-01-07 14:00:00,netherlands,solar,0.028
2015-01-07 15:00:00,netherlands,offshore_wind,0.5789
2015-01-07 15:00:00,netherlands,onshore_wind,0.3822
2015-01-07 15:00:00,netherlands,solar,0.001
2015-01-07 16:00:00,netherlands,offshore_wind,0.6472
2015-01-07 16:00:00,netherlands,onshore_wind,0.4267
2015-01-07 16:00:00,netherlands,solar,0.0
2015-01-07 17:00:00,netherlands,offshore_wind,0.7029
2015-01-07 17:00:00,netherlands,onshore_wind,0.4633
2015-01-07 17:00:00,netherlands,solar,0.0
2015-01-07 18:00:00,netherlands,offshore_wind,0.7658
2015-01-07 18:00:00,netherlands,onshore_wind,0.5046
2015-01-07 18:00:00,netherlands,solar,0.0
2015-01-07 19:00:00,netherlands,offshore_wind,0.8044
2015-01-07 19:00:00,netherlands,onshore_wind,0.5326
2015-01-07 19:00:00,netherlands,solar,0.0
2015-01-07 20:00:00,netherlands,offshore_wind,0.8265
2015-01-07 20:00:00,netherlands,onshore_wind,0.563
