comment,comment,comment,comment,comment
nodes,netherlands,netherlands,netherlands,netherlands
techs,demand_power,offshore_wind,onshore_wind,solar
parameters,sink_use_equals,source_use_max,source_use_max,source_use_max
timesteps,,,,
2015/01/01 00:00,7211.652119155329,0.8384751633929337,0.6919880399110951,0.0
2015/01/01 01:00,6826.761793998121,0.8345648861485963,0.68837829531062,0.0
2015/01/01 02:00,6676.911160736915,0.8165031293533233,0.6795344210394557,0.0
2015/01/01 03:00,6663.568296131465,0.7823347543849458,0.6603125310419254,0.0
2015/01/01 04:00,6862.684891012795,0.7362493440052542,0.5987663856038231,0.0
2015/01/01 05:00,7305.052171393479,0.7008706451279153,0.5364982912456261,0.0
2015/01/01 06:00,7824.397516805604,0.6894191189123556,0.5285568531245807,0.0
2015/01/01 07:00,8603.415534923792,0.7314080483694079,0.4943545230350781,0.0
2015/01/01 08:00,9429.646766261263,0.7870829481816413,0.498234998480589,0.03382611143752892
2015/01/01 09:00,9968.493221481356,0.8155721109618143,0.5501250771124199,0.16913055718764464
2015/01/01 10:00,10019.811931502318,0.8262788224641668,0.6001200398290014,0.3153787448734314
2015/01/01 11:00,9921.280008262072,0.8438750700636853,0.6632905703373174,0.3631332551381781
2015/01/01 12:00,9727.29528438284,0.8523473374264167,0.6842270890200735,0.3123940879818847
2015/01/01 13:00,9606.18312873337,0.8638919654811271,0.6882880516956081,0.2059413255167202
2015/01/01 14:00,9720.110664979904,0.865009187550938,0.6830539220249192,0.0865550498548534
2015/01/01 15:00,10229.192268387838,0.8596092808801862,0.6679832383179352,0.001989771261031113
2015/01/01 16:00,11295.595062623408,0.856257614670754,0.6568832736714738,0.0
2015/01/01 17:00,11135.480687358011,0.8529059484613221,0.6502954897756067,0.0
2015/01/01 18:00,10621.26721294798,0.8532783558179255,0.6536345035310462,0.0
2015/01/01 19:00,10183.005429368972,0.8569093275448104,0.654446696066153,0.0
2015/01/01 20:00,9738.58540058745,0.856257614670754,0.6470467196351789,0.0
2015/01/01 21:00,9223.345551977001,0.8469474307556648,0.6417223463494781,0.0
2015/01/01 22:00,8536.701211896543,0.8325166456872767,0.6318857923131832,0.0
2015/01/01 23:00,7882.9008462295005,0.8111963245217224,0.6160931596861041,0.0
2015/01/02 00:00,7211.652119155329,0.8384751633929337,0.6919880399110951,0.0
2015/01/02 01:00,6826.761793998121,0.8345648861485963,0.68837829531062,0.0
2015/01/02 02:00,6676.911160736915,0.8165031293533233,0.6795344210394557,0.0
2015/01/02 03:00,6663.568296131465,0.7823347543849458,0.6603125310419254,0.0
2015/01/02 04:00,6862.684891012795,0.7362493440052542,0.5987663856038231,0.0
2015/01/02 05:00,7305.052171393479,0.7008706451279153,0.5364982912456261,0.0
2015/01/02 06:00,7824.397516805604,0.6894191189123556,0.5285568531245807,0.0
2015/01/02 07:00,8603.415534923792,0.7314080483694079,0.4943545230350781,0.0
2015/01/02 08:00,9429.646766261263,0.7870829481816413,0.498234998480589,0.03382611143752892
2015/01/02 09:00,9968.493221481356,0.8155721109618143,0.5501250771124199,0.16913055718764464
2015/01/02 10:00,10019.811931502318,0.8262788224641668,0.6001200398290014,0.3153787448734314
2015/01/02 11:00,9921.280008262072,0.8438750700636853,0.6632905703373174,0.3631332551381781
2015/01/02 12:00,9727.29528438284,0.8523473374264167,0.6842270890200735,0.3123940879818847
2015/01/02 13:00,9606.18312873337,0.8638919654811271,0.6882880516956081,0.2059413255167202
2015/01/02 14:00,9720.110664979904,0.865009187550938,0.6830539220249192,0.0865550498548534
2015/01/02 15:00,10229.192268387838,0.8596092808801862,0.6679832383179352,0.001989771261031113
2015/01/02 16:00,11295.595062623408,0.856257614670754,0.6568832736714738,0.0
2015/01/02 17:00,11135.480687358011,0.8529059484613221,0.6502954897756067,0.0
2015/01/02 18:00,10621.26721294798,0.8532783558179255,0.6536345035310462,0.0
2015/01/02 19:00,10183.005429368972,0.8569093275448104,0.654446696066153,0.0
2015/01/02 20:00,9738.58540058745,0.856257614670754,0.6470467196351789,0.0
2015/01/02 21:00,9223.345551977001,0.8469474307556648,0.6417223463494781,0.0
2015/01/02 22:00,8536.701211896543,0.8325166456872767,0.6318857923131832,0.0
2015/01/02 23:00,7882.9008462295005,0.8111963245217224,0.6160931596861041,0.0
2015/01/03 00:00,8907.22229824788,0.8981534422886555,0.7359366804218808,0.0
2015/01/03 01:00,8355.032978422341,0.8900535822825278,0.7223098945550868,0.0
2015/01/03 02:00,8020.434989085675,0.877857241353761,0.7040806843226871,0.0
2015/01/03 03:00,7906.507452839141,0.8582127532929228,0.6728563935285766,0.0
2015/01/03 04:00,7958.85253706052,0.8227409525764331,0.6262004445674347,0.0
2015/01/03 05:00,8386.850578635336,0.7592454982755246,0.5394763305410182,0.0
2015/01/03 06:00,9686.24031636607,0.6651195388939728,0.444179073088473,0.0
2015/01/03 07:00,11966.84378969758,0.5987379275793866,0.3785719649748362,0.0
2015/01/03 08:00,13410.952289687424,0.537290713739798,0.34418914765531,0.03382611143752892
2015/01/03 09:00,13755.814021028284,0.5082429399247197,0.31206242071108076,0.10446299120413342
2015/01/03 10:00,13816.370098853013,0.501074098310101,0.3183794737619124,0.19997201173362686
2015/01/03 11:00,13756.8403952287,0.48375715622803506,0.3084526761106055,0.2845372903274491
2015/01/03 12:00,13519.747954931858,0.4431647543582461,0.2940136977087047,0.33129691496168034
2015/01/03 13:00,13359.633579666464,0.40257235248845724,0.26766256212523576,0.2626498064561069
2015/01/03 14:00,13105.092777962496,0.3460595361238657,0.2303017055103175,0.12336581818392903
2015/01/03 15:00,13017.850970926862,0.313008383225299,0.22651147367981858,0.01094374193567112
2015/01/03 16:00,13188.22908819645,0.2718573703206047,0.22533830668466412,0.0
2015/01/03 17:00,14148.915339788844,0.23619936592581312,0.20828226344741885,0.0
2015/01/03 18:00,13713.732678811093,0.20352062038385,0.18111893532884296,0.0
2015/01/03 19:00,13086.618042354949,0.1884381224414055,0.1546775561303622,0.0
2015/01/03 20:00,12290.151662829634,0.18424853967961535,0.12958983115705955,0.0
2015/01/03 21:00,11367.441256652754,0.19160358497253585,0.11848986651059833,0.0
2015/01/03 22:00,10397.517637256591,0.22139617350082128,0.13220689599240407,0.0
2015/01/03 23:00,9605.156754532953,0.2610575569791012,0.16144582725625317,0.0
2015/01/04 00:00,8104.597673520052,0.15175599781595403,0.11515085275515875,0.0
2015/01/04 01:00,7766.9205615821265,0.12475646446219534,0.11045818477454102,0.0
2015/01/04 02:00,7615.017179920083,0.11200151249852312,0.11253378791981425,0.0
2015/01/04 03:00,7566.77759250038,0.12708401044096762,0.13671907674299805,0.0
2015/01/04 04:00,7685.836999749009,0.17633488335178954,0.16388240486157393,0.0
2015/01/04 05:00,8334.505494413956,0.2604989459441959,0.19510669565568436,0.0
2015/01/04 06:00,9178.185087158556,0.3547180071648987,0.21044811020770396,0.0
2015/01/04 07:00,9912.042640458298,0.4223099423884463,0.21496029095829797,0.0029846568915466694
2015/01/04 08:00,10563.790257724504,0.4248236920455204,0.20620666030214563,0.03681076832907559
2015/01/04 09:00,10734.168374994095,0.41067221249458474,0.21450907288323853,0.09550902052949342
2015/01/04 10:00,10531.97265751151,0.40676193525024734,0.25259187841825187,0.19201292668950246
2015/01/04 11:00,10274.352733206284,0.42687193250684,0.27650643639640005,0.2765782052833247
2015/01/04 12:00,10139.897712951366,0.4480060499940925,0.27560400024628123,0.3113992023513692
2015/01/04 13:00,10167.609816362683,0.45089220700777016,0.2602625856942617,0.2795628621748715
2015/01/04 14:00,10414.965998663718,0.439813088148814,0.24419922222214702,0.18405384164537794
2015/01/04 15:00,10977.41906049345,0.4048998984672295,0.22840658959506804,0.05969313783093339
2015/01/04 16:00,12002.766886712248,0.3325597694469864,0.22380416522946223,0.0
2015/01/04 17:00,11632.245800360914,0.2504439473158996,0.20701885283725252,0.0
2015/01/04 18:00,11081.082854735792,0.1884381224414055,0.19456523396561312,0.0
2015/01/04 19:00,10449.86272147797,0.16330062587066463,0.1859920905394845,0.0
2015/01/04 20:00,9807.352472015536,0.1685143288631146,0.18157015340390234,0.0
