comment,comment,comment,comment,comment
nodes,netherlands,netherlands,netherlands,netherlands
techs,demand_power,offshore_wind,onshore_wind,solar
parameters,sink_use_equals,source_use_max,source_use_max,source_use_max
timesteps,,,,
2015/01/01 00:00,8053.038003130532,0.4575277540396247,0.32351396905227964,0.0
2015/01/01 01:00,7442.508603846432,0.43431982448689005,0.31218944979500973,0.0
2015/01/01 02:00,7079.383274860466,0.4166375924467113,0.3115773136189411,0.0
2015/01/01 03:00,6917.7725515205575,0.4197520764992428,0.3139238356272042,0.0
2015/01/01 04:00,6836.967189850604,0.4367310379469144,0.32086137895598227,0.0
2015/01/01 05:00,6921.762939751173,0.4592356969071419,0.3294312854209433,0.014878207510573022
2015/01/01 06:00,7217.0516688166845,0.4702870919322536,0.3313697166451606,0.08133420105779919
2015/01/01 07:00,7708.8670182399865,0.499020718997544,0.3419800770303505,0.1487820751057302
2015/01/01 08:00,8622.665923050823,0.55106274284307,0.3877882675394875,0.25788893018326575
2015/01/01 09:00,9484.58978086367,0.5606071294556667,0.42410834731956054,0.35509321925234283
2015/01/01 10:00,9844.722318676675,0.5234342552802908,0.4185991217349428,0.398735961283357
2015/01/01 11:00,9836.741542215444,0.5234342552802908,0.4254346423677093,0.3937765587798327
2015/01/01 12:00,9685.106789452075,0.570452917750766,0.45400099725091275,0.4245248543016835
2015/01/01 13:00,9465.635436768247,0.6255089584213226,0.4976667111438096,0.4155979297953397
2015/01/01 14:00,9199.277022374696,0.6689108007017613,0.5380676987643402,0.34418253374458924
2015/01/01 15:00,9008.73598436283,0.7015626496395914,0.5591863968387086,0.21722182965436612
2015/01/01 16:00,8984.793654979138,0.7162308648547395,0.5469436733173356,0.1021636915726014
2015/01/01 17:00,9289.060757563535,0.7299948750223787,0.5355171313640543,0.03273205652326065
2015/01/01 18:00,9406.777210366676,0.7574224281301559,0.5528609896859994,0.0
2015/01/01 19:00,9252.149666430345,0.7695789626577789,0.5485760364535186,0.0
2015/01/01 20:00,9446.681092672827,0.771085971070294,0.5471477187093586,0.0
2015/01/01 21:00,9278.087189929342,0.7634504617802169,0.553269080470045,0.0
2015/01/01 22:00,8702.473687663125,0.7528009356651092,0.5517387400298734,0.0
2015/01/01 23:00,8026.1028825738795,0.7417495406399974,0.5481679456694729,0.0
2015/01/02 00:00,8328.374791042967,0.8611046069112039,0.6814095866604151,0.0
2015/01/02 01:00,7998.170164959575,0.8978756121765757,0.7271157544735406,0.0
2015/01/02 02:00,7783.686797564016,0.9291209199293915,0.7805756471835357,0.0
2015/01/02 03:00,7758.746871122673,0.9481092259270834,0.8189361808838375,0.0
2015/01/02 04:00,7932.328759154427,0.9560461368996637,0.8534198521357048,0.0
2015/01/02 05:00,8499.961484959415,0.9572517436296758,0.8667848253132033,0.0
2015/01/02 06:00,9338.940610446221,0.9583568831321869,0.8696414608015238,0.0
2015/01/02 07:00,10373.448759233166,0.9639830478722439,0.8802518211867136,0.0
2015/01/02 08:00,11222.40385529651,0.9660928596497652,0.8867812737314459,0.007935044005638945
2015/01/02 09:00,11598.497946031976,0.9639830478722439,0.8858630694673428,0.03174017602255578
2015/01/02 10:00,11636.40663422282,0.9640835150997449,0.8912702723559494,0.06943163504934079
2015/01/02 11:00,11502.728628497216,0.964786785692252,0.8989219745568076,0.10613121357542088
2015/01/02 12:00,11256.32215525674,0.9611699655022153,0.8973916341166358,0.10414745257401116
2015/01/02 13:00,11103.689805435713,0.9506209066146089,0.8835165474590798,0.07042351555004563
2015/01/02 14:00,11095.709028974483,0.9347470846694484,0.8593371685043683,0.029756415021146045
2015/01/02 15:00,11495.745449093642,0.9148545736242473,0.8289344050929587,0.0
2015/01/02 16:00,12123.233998357853,0.8632144186887252,0.7859828500721421,0.0
2015/01/02 17:00,11673.31772535601,0.8076560418806638,0.7495607475960576,0.0
2015/01/02 18:00,11218.413467065897,0.834782193305938,0.7448677035795314,0.0
2015/01/02 19:00,10646.790353030294,0.9059129903766568,0.7795554202234214,0.0
2015/01/02 20:00,10059.205686072233,0.9510227755246128,0.7851666685040506,0.0
2015/01/02 21:00,9460.64745147998,0.9628779083697327,0.8132229099071969,0.0
2015/01/02 22:00,8812.209364005037,0.9611699655022153,0.8531137840476702,0.0
2015/01/02 23:00,8356.307508657272,0.9559456696721627,0.8608675089445399,0.0
2015/01/03 00:00,8280.490132275587,0.6709201452517816,0.4495119986264094,0.0
2015/01/03 01:00,7732.809347623675,0.6415837148214849,0.4270670055038924,0.0
2015/01/03 02:00,7479.419694979622,0.6155627028987221,0.4040098762053067,0.0
2015/01/03 03:00,7409.5879009438595,0.6197823264537647,0.4005411045409177,0.0
2015/01/03 04:00,7450.489380307664,0.607625791926142,0.3866660178833617,0.0
2015/01/03 05:00,7831.571456331399,0.582408517823387,0.3737091354899087,0.0
2015/01/03 06:00,9204.265007662965,0.5654295563757152,0.35667134525599803,0.0
2015/01/03 07:00,11232.379825873051,0.5676398353807377,0.36044618500842135,0.00595128300422921
2015/01/03 08:00,12232.969674699767,0.5610089983656706,0.36330282049674173,0.03471581752467039
2015/01/03 09:00,12717.80184471949,0.550861808388068,0.37187272696170276,0.05455342753876774
2015/01/03 10:00,12849.484656329787,0.5274529443803315,0.36207854814460444,0.06645599354722616
2015/01/03 11:00,12900.36210627013,0.5323758385278812,0.38217701925885833,0.07637479855427486
2015/01/03 12:00,12778.655265236372,0.5530720873930904,0.3847275866591443,0.06744787404793104
2015/01/03 13:00,12809.580774023634,0.576179549718324,0.38482960935515576,0.05256966653735801
2015/01/03 14:00,12831.52790929202,0.5712566555707742,0.3834012916109956,0.029756415021146045
2015/01/03 15:00,12797.60960933179,0.5719599261632813,0.404315944293341,0.004959402503524341
2015/01/03 16:00,13160.734938317759,0.5978804708585432,0.42880139133608686,0.0
2015/01/03 17:00,13785.23069640901,0.6091328003386569,0.4476755900982035,0.0
2015/01/03 18:00,12985.157856170697,0.5745720740783078,0.42186384800730886,0.0
2015/01/03 19:00,12418.522727423364,0.57778702535834,0.4206395756551716,0.0
2015/01/03 20:00,11732.175951757581,0.5927566422559915,0.4272710508959152,0.0
2015/01/03 21:00,10894.194423328427,0.6218921382312861,0.4301276863842356,0.0
2015/01/03 22:00,9869.66224511802,0.6284225080188519,0.4405340013774027,0.0
2015/01/03 23:00,8989.781640267407,0.6228968105062961,0.42880139133608686,0.0
2015/01/04 00:00,6891.835028021561,0.2757825394902876,0.19965841609439022,0.0
2015/01/04 01:00,6674.358869453042,0.30712831447060446,0.2100647310875572,0.0
2015/01/04 02:00,6681.342048856617,0.33767035163091313,0.22434790852915895,0.0
2015/01/04 03:00,6683.337242971925,0.36720771651621176,0.23771288170665772,0.0
2015/01/04 04:00,7079.383274860466,0.36509790473869036,0.24301806189925265,0.0
2015/01/04 05:00,8343.338746907773,0.3457077298309944,0.23006117950579963,0.0
2015/01/04 06:00,10015.311415535469,0.32109325909324554,0.20639191403114532,0.04265086153030932
2015/01/04 07:00,11060.793131956605,0.2697545058402267,0.1698677888590494,0.12497694308881337
2015/01/04 08:00,11260.312543487355,0.26573581674018604,0.1943532359017953,0.23011627616352942
2015/01/04 09:00,11200.45672002813,0.27397412939526933,0.22485802200921615,0.3273205652326065
2015/01/04 10:00,11369.050622771614,0.28592972946789014,0.24301806189925265,0.37195518776432557
2015/01/04 11:00,11283.25727581339,0.2920582303454521,0.2523021272362938,0.375922709767145
2015/01/04 12:00,11256.32215525674,0.30401383041807295,0.25648505777276287,0.37790647076855477
2015/01/04 13:00,11193.47354062455,0.3127544792106613,0.2647488961496896,0.33426372873754057
2015/01/04 14:00,11216.418272950588,0.3075301833806085,0.26770755433402144,0.25788893018326575
2015/01/04 15:00,11343.113099272616,0.2824133765053546,0.2504657187080878,0.1487820751057302
2015/01/04 16:00,11443.870402095647,0.23358630393986105,0.20037257496647032,0.05951283004229209
2015/01/04 17:00,11077.752281936717,0.20023118440952392,0.1771114002758617,0.00595128300422921
2015/01/04 18:00,11564.57964607175,0.2001307171820229,0.182722648556491,0.0
2015/01/04 19:00,11093.713834859178,0.21007697270462344,0.18302871664452527,0.0
