timesteps,nodes,techs,source_use_max
2019-02-01 21:00:00,netherlands,onshore_wind,0.0984
2019-02-01 21:00:00,netherlands,solar,0.0
2019-02-01 22:00:00,netherlands,offshore_wind,0.0861
2019-02-01 22:00:00,netherlands,onshore_wind,0.0873
2019-02-01 22:00:00,netherlands,solar,0.0
2019-02-01 23:00:00,netherlands,offshore_wind,0.0813
2019-02-01 23:00:00,netherlands,onshore_wind,0.0802
2019-02-01 23:00:00,netherlands,solar,0.0
2019-02-02 00:00:00,netherlands,offshore_wind,0.0827
2019-02-02 00:00:00,netherlands,onshore_wind,0.0794
2019-02-02 00:00:00,netherlands,solar,0.0
2019-02-02 01:00:00,netherlands,offshore_wind,0.0972
2019-02-02 01:00:00,netherlands,onshore_wind,0.0847
2019-02-02 01:00:00,netherlands,solar,0.0
2019-02-02 02:00:00,netherlands,offshore_wind,0.1174
2019-02-02 02:00:00,netherlands,onshore_wind,0.091
2019-02-02 02:00:00,netherlands,solar,0.0
2019-02-02 03:00:00,netherlands,offshore_wind,0.1324
2019-02-02 03:00:00,netherlands,onshore_wind,0.097
2019-02-02 03:00:00,netherlands,solar,0.0
2019-02-02 04:00:00,netherlands,offshore_wind,0.1339
2019-02-02 04:00:00,netherlands,onshore_wind,0.1005
2019-02-02 04:00:00,netherlands,solar,0.0
2019-02-02 05:00:00,netherlands,offshore_wind,0.136
2019-02-02 05:00:00,netherlands,onshore_wind,0.1029
2019-02-02 05:00:00,netherlands,solar,0.0
2019-02-02 06:00:00,netherlands,offshore_wind,0.1395
2019-02-02 06:00:00,netherlands,onshore_wind,0.1064
2019-02-02 06:00:00,netherlands,solar,0.0
2019-02-02 07:00:00,netherlands,offshore_wind,0.1437
2019-02-02 07:00:00,netherlands,onshore_wind,0.1105
2019-02-02 07:00:00,netherlands,solar,0.0
2019-02-02 08:00:00,netherlands,offshore_wind,0.1469
2019-02-02 08:00:00,netherlands,onshore_wind,0.1075
2019-02-02 08:00:00,netherlands,solar,0.016
2019-02-02 09:00:00,netherlands,offshore_wind,0.1441
2019-02-02 09:00:00,netherlands,onshore_wind,0.0988
2019-02-02 09:00:00,netherlands,solar,0.041
2019-02-02 10:00:00,netherlands,offshore_wind,0.1494
2019-02-02 10:00:00,netherlands,onshore_wind,0.0987
2019-02-02 10:00:00,netherlands,solar,0.063
2019-02-02 11:00:00,netherlands,offshore_wind,0.1585
2019-02-02 11:00:00,netherlands,onshore_wind,0.1009
2019-02-02 11:00:00,netherlands,solar,0.072
2019-02-02 12:00:00,netherlands,offshore_wind,0.1712
2019-02-02 12:00:00,netherlands,onshore_wind,0.1019
2019-02-02 12:00:00,netherlands,solar,0.069
2019-02-02 13:00:00,netherlands,offshore_wind,0.1802
2019-02-02 13:00:00,netherlands,onshore_wind,0.0974
2019-02-02 13:00:00,netherlands,solar,0.053
2019-02-02 14:00:00,netherlands,offshore_wind,0.1917
2019-02-02 14:00:00,netherlands,onshore_wind,0.0961
2019-02-02 14:00:00,netherlands,solar,0.03
2019-02-02 15:00:00,netherlands,offshore_wind,0.2103
2019-02-02 15:00:00,netherlands,onshore_wind,0.1092
2019-02-02 15:00:00,netherlands,solar,0.006
2019-02-02 16:00:00,netherlands,offshore_wind,0.2156
2019-02-02 16:00:00,netherlands,onshore_wind,0.127
2019-02-02 16:00:00,netherlands,solar,0.0
2019-02-02 17:00:00,netherlands,offshore_wind,0.2055
2019-02-02 17:00:00,netherlands,onshore_wind,0.1332
2019-02-02 17:00:00,netherlands,solar,0.0
2019-02-02 18:00:00,netherlands,offshore_wind,0.1959
2019-02-02 18:00:00,netherlands,onshore_wind,0.1282
2019-02-02 18:00:00,netherlands,solar,0.0
2019-02-02 19:00:00,netherlands,offshore_wind,0.1838
2019-02-02 19:00:00,netherlands,onshore_wind,0.1148
2019-02-02 19:00:00,netherlands,solar,0.0
2019-02-02 20:00:00,netherlands,offshore_wind,0.1655
2019-02-02 20:00:00,netherlands,onshore_wind,0.0991
2019-02-02 20:00:00,netherlands,solar,0.0
2019-02-02 21:00:00,netherlands,offshore_wind,0.1621
2019-02-02 21:00:00,netherlands,onshore_wind,0.0945
2019-02-02 21:00:00,netherlands,solar,0.0
2019-02-02 22:00:00,netherlands,offshore_wind,0.1829
2019-02-02 22:00:00,netherlands,onshore_wind,0.1133
2019-02-02 22:00:00,netherlands,solar,0.0
2019-02-02 23:00:00,netherlands,offshore_wind,0.2224
2019-02-02 23:00:00,netherlands,onshore_wind,0.15
2019-02-02 23:00:00,netherlands,solar,0.0
2019-02-03 00:00:00,netherlands,offshore_wind,0.2585
2019-02-03 00:00:00,netherlands,onshore_wind,0.1933
2019-02-03 00:00:00,netherlands,solar,0.0
2019-02-03 01:00:00,netherlands,offshore_wind,0.2804
2019-02-03 01:00:00,netherlands,onshore_wind,0.2256
2019-02-03 01:00:00,netherlands,solar,0.0
2019-02-03 02:00:00,netherlands,offshore_wind,0.2798
2019-02-03 02:00:00,netherlands,onshore_wind,0.2375
2019-02-03 02:00:00,netherlands,solar,0.0
2019-02-03 03:00:00,netherlands,offshore_wind,0.2588
2019-02-03 03:00:00,netherlands,onshore_wind,0.2323
2019-02-03 03:00:00,netherlands,solar,0.0
2019-02-03 04:00:00,netherlands,offshore_wind,0.2269
2019-02-03 04:00:00,netherlands,onshore_wind,0.2108
2019-02-03 04:00:00,netherlands,solar,0.0
2019-02-03 05:00:00,netherlands,offshore_wind,0.1957
2019-02-03 05:00:00,netherlands,onshore_wind,0.186
2019-02-03 05:00:00,netherlands,solar,0.0
2019-02-03 06:00:00,netherlands,offshore_wind,0.175
2019-02-03 06:00:00,netherlands,onshore_wind,0.1642
2019-02-03 06:00:00,netherlands,solar,0.0
2019-02-03 07:00:00,netherlands,offshore_wind,0.1608
2019-02-03 07:00:00,netherlands,onshore_wind,0.1473
2019-02-03 07:00:00,netherlands,solar,0.033
2019-02-03 08:00:00,netherlands,offshore_wind,0.1522
2019-02-03 08:00:00,netherlands,onshore_wind,0.1344
2019-02-03 08:00:00,netherlands,solar,0.184
2019-02-03 09:00:00,netherlands,offshore_wind,0.1321
2019-02-03 09:00:00,netherlands,onshore_wind,0.1078
2019-02-03 09:00:00,netherlands,solar,0.322
2019-02-03 10:00:00,netherlands,offshore_wind,0.1385
2019-02-03 10:00:00,netherlands,onshore_wind,0.1181
2019-02-03 10:00:00,netherlands,solar,0.41
2019-02-03 11:00:00,netherlands,offshore_wind,0.1561
2019-02-03 11:00:00,netherlands,onshore_wind,0.144
2019-02-03 11:00:00,netherlands,solar,0.44
2019-02-03 12:00:00,netherlands,offshore_wind,0.1572
2019-02-03 12:00:00,netherlands,onshore_wind,0.1536
2019-02-03 12:00:00,netherlands,solar,0.408
2019-02-03 13:00:00,netherlands,offshore_wind,0.1344
2019-02-03 13:00:00,netherlands,onshore_wind,0.1395
2019-02-03 13:00:00,netherlands,solar,0.325
2019-02-03 14:00:00,netherlands,offshore_wind,0.0937
2019-02-03 14:00:00,netherlands,onshore_wind,0.1098
2019-02-03 14:00:00,netherlands,solar,0.209
2019-02-03 15:00:00,netherlands,offshore_wind,0.0663
2019-02-03 15:00:00,netherlands,onshore_wind,0.0908
2019-02-03 15:00:00,netherlands,solar,0.063
2019-02-03 16:00:00,netherlands,offshore_wind,0.0569
2019-02-03 16:00:00,netherlands,onshore_wind,0.0749
2019-02-03 16:00:00,netherlands,solar,0.0
2019-02-03 17:00:00,netherlands,offshore_wind,0.0775
2019-02-03 17:00:00,netherlands,onshore_wind,0.0753
2019-02-03 17:00:00,netherlands,solar,0.0
2019-02-03 18:00:00,netherlands,offshore_wind,0.1484
2019-02-03 18:00:00,netherlands,onshore_wind,0.1004
2019-02-03 18:00:00,netherlands,solar,0.0
2019-02-03 19:00:00,netherlands,offshore_wind,0.2768
2019-02-03 19:00:00,netherlands,onshore_wind,0.1591
2019-02-03 19:00:00,netherlands,solar,0.0
2019-02-03 20:00:00,netherlands,offshore_wind,0.4067
2019-02-03 20:00:00,netherlands,onshore_wind,0.2336
2019-02-03 20:00:00,netherlands,solar,0.0
2019-02-03 21:00:00,netherlands,offshore_wind,0.4822
2019-02-03 21:00:00,netherlands,onshore_wind,0.2877
2019-02-03 21:00:00,netherlands,solar,0.0
2019-02-03 22:00:00,netherlands,offshore_wind,0.5073
2019-02-03 22:00:00,netherlands,onshore_wind,0.3103
2019-02-03 22:00:00,netherlands,solar,0.0
2019-02-03 23:00:00,netherlands,offshore_wind,0.5364
2019-02-03 23:00:00,netherlands,onshore_wind,0.3246
2019-02-03 23:00:00,netherlands,solar,0.0
2019-02-04 00:00:00,netherlands,offshore_wind,0.5481
2019-02-04 00:00:00,netherlands,onshore_wind,0.3275
2019-02-04 00:00:00,netherlands,solar,0.0
2019-02-04 01:00:00,netherlands,offshore_wind,0.5463
2019-02-04 01:00:00,netherlands,onshore_wind,0.3251
2019-02-04 01:00:00,netherlands,solar,0.0
2019-02-04 02:00:00,netherlands,offshore_wind,0.5467
2019-02-04 02:00:00,netherlands,onshore_wind,0.3326
2019-02-04 02:00:00,netherlands,solar,0.0
2019-02-04 03:00:00,netherlands,offshore_wind,0.5338
2019-02-04 03:00:00,netherlands,onshore_wind,0.3328
2019-02-04 03:00:00,netherlands,solar,0.0
2019-02-04 04:00:00,netherlands,offshore_wind,0.5296
2019-02-04 04:00:00,netherlands,onshore_wind,0.3508
2019-02-04 04:00:00,netherlands,solar,0.0
2019-02-04 05:00:00,netherlands,offshore_wind,0.5538
2019-02-04 05:00:00,netherlands,onshore_wind,0.3743
2019-02-04 05:00:00,netherlands,solar,0.0
2019-02-04 06:00:00,netherlands,offshore_wind,0.5902
2019-02-04 06:00:00,netherlands,onshore_wind,0.3987
2019-02-04 06:00:00,netherlands,solar,0.0
2019-02-04 07:00:00,netherlands,offshore_wind,0.6368
2019-02-04 07:00:00,netherlands,onshore_wind,0.4345
2019-02-04 07:00:00,netherlands,solar,0.013
2019-02-04 08:00:00,netherlands,offshore_wind,0.6965
2019-02-04 08:00:00,netherlands,onshore_wind,0.4775
2019-02-04 08:00:00,netherlands,solar,0.068
2019-02-04 09:00:00,netherlands,offshore_wind,0.7493
2019-02-04 09:00:00,netherlands,onshore_wind,0.5228
2019-02-04 09:00:00,netherlands,solar,0.085
2019-02-04 10:00:00,netherlands,offshore_wind,0.8014
2019-02-04 10:00:00,netherlands,onshore_wind,0.5697
2019-02-04 10:00:00,netherlands,solar,0.08
2019-02-04 11:00:00,netherlands,offshore_wind,0.8452
2019-02-04 11:00:00,netherlands,onshore_wind,0.6172
2019-02-04 11:00:00,netherlands,solar,0.065
2019-02-04 12:00:00,netherlands,offshore_wind,0.8635
2019-02-04 12:00:00,netherlands,onshore_wind,0.6467
2019-02-04 12:00:00,netherlands,solar,0.047
2019-02-04 13:00:00,netherlands,offshore_wind,0.8904
2019-02-04 13:00:00,netherlands,onshore_wind,0.6773
2019-02-04 13:00:00,netherlands,solar,0.031
2019-02-04 14:00:00,netherlands,offshore_wind,0.8957
2019-02-04 14:00:00,netherlands,onshore_wind,0.6925
2019-02-04 14:00:00,netherlands,solar,0.017
2019-02-04 15:00:00,netherlands,offshore_wind,0.8851
2019-02-04 15:00:00,netherlands,onshore_wind,0.6913
2019-02-04 15:00:00,netherlands,solar,0.004
2019-02-04 16:00:00,netherlands,offshore_wind,0.8718
2019-02-04 16:00:00,netherlands,onshore_wind,0.7194
2019-02-04 16:00:00,netherlands,solar,0.0
2019-02-04 17:00:00,netherlands,offshore_wind,0.8446
2019-02-04 17:00:00,netherlands,onshore_wind,0.7188
2019-02-04 17:00:00,netherlands,solar,0.0
2019-02-04 18:00:00,netherlands,offshore_wind,0.7917
2019-02-04 18:00:00,netherlands,onshore_wind,0.6731
2019-02-04 18:00:00,netherlands,solar,0.0
2019-02-04 19:00:00,netherlands,offshore_wind,0.7231
2019-02-04 19:00:00,netherlands,onshore_wind,0.6053
2019-02-04 19:00:00,netherlands,solar,0.0
2019-02-04 20:00:00,netherlands,offshore_wind,0.6263
2019-02-04 20:00:00,netherlands,onshore_wind,0.5306
2019-02-04 20:00:00,netherlands,solar,0.0
2019-02-04 21:00:00,netherlands,offshore_wind,0.5145
2019-02-04 21:00:00,netherlands,onshore_wind,0.4666
2019-02-04 21:00:00,netherlands,solar,0.0
2019-02-04 22:00:00,netherlands,offshore_wind,0.4227
2019-02-04 22:00:00,netherlands,onshore_wind,0.4177
2019-02-04 22:00:00,netherlands,solar,0.0
2019-02-04 23:00:00,netherlands,offshore_wind,0.3159
2019-02-04 23:00:00,netherlands,onshore_wind,0.3432
2019-02-04 23:00:00,netherlands,solar,0.0
2019-02-05 00:00:00,netherlands,offshore_wind,0.2408
2019-02-05 00:00:00,netherlands,onshore_wind,0.2918
2019-02-05 00:00:00,netherlands,solar,0.0
2019-02-05 01:00:00,netherlands,offshore_wind,0.2052
2019-02-05 01:00:00,netherlands,onshore_wind,0.2624
2019-02-05 01:00:00,netherlands,solar,0.0
2019-02-05 02:00:00,netherlands,offshore_wind,0.1913
2019-02-05 02:00:00,netherlands,onshore_wind,0.2442
2019-02-05 02:00:00,netherlands,solar,0.0
2019-02-05 03:00:00,netherlands,offshore_wind,0.1796
2019-02-05 03:00:00,netherlands,onshore_wind,0.2261
2019-02-05 03:00:00,netherlands,solar,0.0
2019-02-05 04:00:00,netherlands,offshore_wind,0.1749
2019-02-05 04:00:00,netherlands,onshore_wind,0.2031
2019-02-05 04:00:00,netherlands,solar,0.0
2019-02-05 05:00:00,netherlands,offshore_wind,0.1772
2019-02-05 05:00:00,netherlands,onshore_wind,0.1894
2019-02-05 05:00:00,netherlands,solar,0.0
2019-02-05 06:00:00,netherlands,offshore_wind,0.1683
2019-02-05 06:00:00,netherlands,onshore_wind,0.1758
2019-02-05 06:00:00,netherlands,solar,0.0
2019-02-05 07:00:00,netherlands,offshore_wind,0.1602
2019-02-05 07:00:00,netherlands,onshore_wind,0.1658
2019-02-05 07:00:00,netherlands,solar,0.001
2019-02-05 08:00:00,netherlands,offshore_wind,0.1598
2019-02-05 08:00:00,netherlands,onshore_wind,0.1532
2019-02-05 08:00:00,netherlands,solar,0.022
2019-02-05 09:00:00,netherlands,offshore_wind,0.1475
2019-02-05 09:00:00,netherlands,onshore_wind,0.1303
2019-02-05 09:00:00,netherlands,solar,0.047
2019-02-05 10:00:00,netherlands,offshore_wind,0.1263
2019-02-05 10:00:00,netherlands,onshore_wind,0.1109
2019-02-05 10:00:00,netherlands,solar,0.069
2019-02-05 11:00:00,netherlands,offshore_wind,0.1218
2019-02-05 11:00:00,netherlands,onshore_wind,0.1018
2019-02-05 11:00:00,netherlands,solar,0.079
2019-02-05 12:00:00,netherlands,offshore_wind,0.1255
2019-02-05 12:00:00,netherlands,onshore_wind,0.0956
2019-02-05 12:00:00,netherlands,solar,0.086
2019-02-05 13:00:00,netherlands,offshore_wind,0.1282
2019-02-05 13:00:00,netherlands,onshore_wind,0.0887
2019-02-05 13:00:00,netherlands,solar,0.085
2019-02-05 14:00:00,netherlands,offshore_wind,0.1346
2019-02-05 14:00:00,netherlands,onshore_wind,0.0902
2019-02-05 14:00:00,netherlands,solar,0.065
2019-02-05 15:00:00,netherlands,offshore_wind,0.1595
2019-02-05 15:00:00,netherlands,onshore_wind,0.1074
2019-02-05 15:00:00,netherlands,solar,0.025
2019-02-05 16:00:00,netherlands,offshore_wind,0.2099
2019-02-05 16:00:00,netherlands,onshore_wind,0.1464
2019-02-05 16:00:00,netherlands,solar,0.0
2019-02-05 17:00:00,netherlands,offshore_wind,0.28
2019-02-05 17:00:00,netherlands,onshore_wind,0.1967
2019-02-05 17:00:00,netherlands,solar,0.0
2019-02-05 18:00:00,netherlands,offshore_wind,0.3448
2019-02-05 18:00:00,netherlands,onshore_wind,0.2359
2019-02-05 18:00:00,netherlands,solar,0.0
2019-02-05 19:00:00,netherlands,offshore_wind,0.3852
2019-02-05 19:00:00,netherlands,onshore_wind,0.2587
2019-02-05 19:00:00,netherlands,solar,0.0
2019-02-05 20:00:00,netherlands,offshore_wind,0.4212
2019-02-05 20:00:00,netherlands,onshore_wind,0.2688
2019-02-05 20:00:00,netherlands,solar,0.0
2019-02-05 21:00:00,netherlands,offshore_wind,0.4478
2019-02-05 21:00:00,netherlands,onshore_wind,0.2772
2019-02-05 21:00:00,netherlands,solar,0.0
2019-02-05 22:00:00,netherlands,offshore_wind,0.485
2019-02-05 22:00:00,netherlands,onshore_wind,0.2856
2019-02-05 22:00:00,netherlands,solar,0.0
2019-02-05 23:00:00,netherlands,offshore_wind,0.5135
2019-02-05 23:00:00,netherlands,onshore_wind,0.2995
2019-02-05 23:00:00,netherlands,solar,0.0
2019-02-06 00:00:00,netherlands,offshore_wind,0.5512
2019-02-06 00:00:00,netherlands,onshore_wind,0.3241
2019-02-06 00:00:00,netherlands,solar,0.0
2019-02-06 01:00:00,netherlands,offshore_wind,0.5778
2019-02-06 01:00:00,netherlands,onshore_wind,0.3486
2019-02-06 01:00:00,netherlands,solar,0.0
2019-02-06 02:00:00,netherlands,offshore_wind,0.5855
2019-02-06 02:00:00,netherlands,onshore_wind,0.373
2019-02-06 02:00:00,netherlands,solar,0.0
2019-02-06 03:00:00,netherlands,offshore_wind,0.596
2019-02-06 03:00:00,netherlands,onshore_wind,0.3875
2019-02-06 03:00:00,netherlands,solar,0.0
2019-02-06 04:00:00,netherlands,offshore_wind,0.6061
2019-02-06 04:00:00,netherlands,onshore_wind,0.3983
2019-02-06 04:00:00,netherlands,solar,0.0
2019-02-06 05:00:00,netherlands,offshore_wind,0.5989
2019-02-06 05:00:00,netherlands,onshore_wind,0.405
2019-02-06 05:00:00,netherlands,solar,0.0
2019-02-06 06:00:00,netherlands,offshore_wind,0.5754
2019-02-06 06:00:00,netherlands,onshore_wind,0.391
2019-02-06 06:00:00,netherlands,solar,0.0
2019-02-06 07:00:00,netherlands,offshore_wind,0.5841
2019-02-06 07:00:00,netherlands,onshore_wind,0.3873
2019-02-06 07:00:00,netherlands,solar,0.003
2019-02-06 08:00:00,netherlands,offshore_wind,0.5337
2019-02-06 08:00:00,netherlands,onshore_wind,0.3629
2019-02-06 08:00:00,netherlands,solar,0.018
2019-02-06 09:00:00,netherlands,offshore_wind,0.4764
2019-02-06 09:00:00,netherlands,onshore_wind,0.3442
2019-02-06 09:00:00,netherlands,solar,0.032
2019-02-06 10:00:00,netherlands,offshore_wind,0.4098
2019-02-06 10:00:00,netherlands,onshore_wind,0.3024
2019-02-06 10:00:00,netherlands,solar,0.041
2019-02-06 11:00:00,netherlands,offshore_wind,0.3349
2019-02-06 11:00:00,netherlands,onshore_wind,0.2625
2019-02-06 11:00:00,netherlands,solar,0.043
2019-02-06 12:00:00,netherlands,offshore_wind,0.289
2019-02-06 12:00:00,netherlands,onshore_wind,0.2414
2019-02-06 12:00:00,netherlands,solar,0.038
2019-02-06 13:00:00,netherlands,offshore_wind,0.2461
2019-02-06 13:00:00,netherlands,onshore_wind,0.224
2019-02-06 13:00:00,netherlands,solar,0.031
2019-02-06 14:00:00,netherlands,offshore_wind,0.2356
2019-02-06 14:00:00,netherlands,onshore_wind,0.2121
2019-02-06 14:00:00,netherlands,solar,0.018
2019-02-06 15:00:00,netherlands,offshore_wind,0.2404
2019-02-06 15:00:00,netherlands,onshore_wind,0.2191
2019-02-06 15:00:00,netherlands,solar,0.003
2019-02-06 16:00:00,netherlands,offshore_wind,0.2428
2019-02-06 16:00:00,netherlands,onshore_wind,0.2181
2019-02-06 16:00:00,netherlands,solar,0.0
2019-02-06 17:00:00,netherlands,offshore_wind,0.2363
2019-02-06 17:00:00,netherlands,onshore_wind,0.2103
2019-02-06 17:00:00,netherlands,solar,0.0
2019-02-06 18:00:00,netherlands,offshore_wind,0.2622
2019-02-06 18:00:00,netherlands,onshore_wind,0.2111
2019-02-06 18:00:00,netherlands,solar,0.0
2019-02-06 19:00:00,netherlands,offshore_wind,0.2751
2019-02-06 19:00:00,netherlands,onshore_wind,0.2148
2019-02-06 19:00:00,netherlands,solar,0.0
2019-02-06 20:00:00,netherlands,offshore_wind,0.2629
2019-02-06 20:00:00,netherlands,onshore_wind,0.2153
2019-02-06 20:00:00,netherlands,solar,0.0
2019-02-06 21:00:00,netherlands,offshore_wind,0.2775
2019-02-06 21:00:00,netherlands,onshore_wind,0.2488
2019-02-06 21:00:00,netherlands,solar,0.0
2019-02-06 22:00:00,netherlands,offshore_wind,0.3227
2019-02-06 22:00:00,netherlands,onshore_wind,0.2907
2019-02-06 22:00:00,netherlands,solar,0.0
2019-02-06 23:00:00,netherlands,offshore_wind,0.4194
2019-02-06 23:00:00,netherlands,onshore_wind,0.3321
2019-02-06 23:00:00,netherlands,solar,0.0
2019-02-07 00:00:00,netherlands,offshore_wind,0.5499
2019-02-07 00:00:00,netherlands,onshore_wind,0.3772
2019-02-07 00:00:00,netherlands,solar,0.0
2019-02-07 01:00:00,netherlands,offshore_wind,0.6153
2019-02-07 01:00:00,netherlands,onshore_wind,0.4254
2019-02-07 01:00:00,netherlands,solar,0.0
2019-02-07 02:00:00,netherlands,offshore_wind,0.6928
2019-02-07 02:00:00,netherlands,onshore_wind,0.4858
2019-02-07 02:00:00,netherlands,solar,0.0
2019-02-07 03:00:00,netherlands,offshore_wind,0.769
2019-02-07 03:00:00,netherlands,onshore_wind,0.5599
2019-02-07 03:00:00,netherlands,solar,0.0
2019-02-07 04:00:00,netherlands,offshore_wind,0.8505
2019-02-07 04:00:00,netherlands,onshore_wind,0.6348
2019-02-07 04:00:00,netherlands,solar,0.0
2019-02-07 05:00:00,netherlands,offshore_wind,0.8477
2019-02-07 05:00:00,netherlands,onshore_wind,0.6558
2019-02-07 05:00:00,netherlands,solar,0.0
2019-02-07 06:00:00,netherlands,offshore_wind,0.8746
2019-02-07 06:00:00,netherlands,onshore_wind,0.6964
2019-02-07 06:00:00,netherlands,solar,0.0
2019-02-07 07:00:00,netherlands,offshore_wind,0.9203
2019-02-07 07:00:00,netherlands,onshore_wind,0.7523
2019-02-07 07:00:00,netherlands,solar,0.004
2019-02-07 08:00:00,netherlands,offshore_wind,0.9402
2019-02-07 08:00:00,netherlands,onshore_wind,0.7917
2019-02-07 08:00:00,netherlands,solar,0.041
2019-02-07 09:00:00,netherlands,offshore_wind,0.9374
2019-02-07 09:00:00,netherlands,onshore_wind,0.8029
2019-02-07 09:00:00,netherlands,solar,0.098
2019-02-07 10:00:00,netherlands,offshore_wind,0.9344
2019-02-07 10:00:00,netherlands,onshore_wind,0.8125
2019-02-07 10:00:00,netherlands,solar,0.198
2019-02-07 11:00:00,netherlands,offshore_wind,0.9452
2019-02-07 11:00:00,netherlands,onshore_wind,0.8341
2019-02-07 11:00:00,netherlands,solar,0.246
2019-02-07 12:00:00,netherlands,offshore_wind,0.9581
2019-02-07 12:00:00,netherlands,onshore_wind,0.8593
2019-02-07 12:00:00,netherlands,solar,0.27
2019-02-07 13:00:00,netherlands,offshore_wind,0.9685
2019-02-07 13:00:00,netherlands,onshore_wind,0.8823
2019-02-07 13:00:00,netherlands,solar,0.24
2019-02-07 14:00:00,netherlands,offshore_wind,0.9745
2019-02-07 14:00:00,netherlands,onshore_wind,0.8934
2019-02-07 14:00:00,netherlands,solar,0.15
2019-02-07 15:00:00,netherlands,offshore_wind,0.9707
2019-02-07 15:00:00,netherlands,onshore_wind,0.8849
2019-02-07 15:00:00,netherlands,solar,0.042
2019-02-07 16:00:00,netherlands,offshore_wind,0.948
2019-02-07 16:00:00,netherlands,onshore_wind,0.855
2019-02-07 16:00:00,netherlands,solar,0.0
2019-02-07 17:00:00,netherlands,offshore_wind,0.9046
2019-02-07 17:00:00,netherlands,onshore_wind,0.8008
2019-02-07 17:00:00,netherlands,solar,0.0
2019-02-07 18:00:00,netherlands,offshore_wind,0.8646
2019-02-07 18:00:00,netherlands,onshore_wind,0.735
2019-02-07 18:00:00,netherlands,solar,0.0
2019-02-07 19:00:00,netherlands,offshore_wind,0.8287
2019-02-07 19:00:00,netherlands,onshore_wind,0.6611
2019-02-07 19:00:00,netherlands,solar,0.0
2019-02-07 20:00:00,netherlands,offshore_wind,0.7528
2019-02-07 20:00:00,netherlands,onshore_wind,0.5628
2019-02-07 20:00:00,netherlands,solar,0.0
2019-02-07 21:00:00,netherlands,offshore_wind,0.6583
2019-02-07 21:00:00,netherlands,onshore_wind,0.4999
2019-02-07 21:00:00,netherlands,solar,0.0
2019-02-07 22:00:00,netherlands,offshore_wind,0.6143
2019-02-07 22:00:00,netherlands,onshore_wind,0.468
2019-02-07 22:00:00,netherlands,solar,0.0
2019-02-07 23:00:00,netherlands,offshore_wind,0.571
2019-02-07 23:00:00,netherlands,onshore_wind,0.435
2019-02-07 23:00:00,netherlands,solar,0.0
2019-02-08 00:00:00,netherlands,offshore_wind,0.5438
2019-02-08 00:00:00,netherlands,onshore_wind,0.398
2019-02-08 00:00:00,netherlands,solar,0.0
2019-02-08 01:00:00,netherlands,offshore_wind,0.5192
2019-02-08 01:00:00,netherlands,onshore_wind,0.3811
2019-02-08 01:00:00,netherlands,solar,0.0
2019-02-08 02:00:00,netherlands,offshore_wind,0.5183
2019-02-08 02:00:00,netherlands,onshore_wind,0.3744
2019-02-08 02:00:00,netherlands,solar,0.0
2019-02-08 03:00:00,netherlands,offshore_wind,0.5362
2019-02-08 03:00:00,netherlands,onshore_wind,0.3843
2019-02-08 03:00:00,netherlands,solar,0.0
2019-02-08 04:00:00,netherlands,offshore_wind,0.5924
2019-02-08 04:00:00,netherlands,onshore_wind,0.4091
2019-02-08 04:00:00,netherlands,solar,0.0
2019-02-08 05:00:00,netherlands,offshore_wind,0.6743
2019-02-08 05:00:00,netherlands,onshore_wind,0.4587
2019-02-08 05:00:00,netherlands,solar,0.0
2019-02-08 06:00:00,netherlands,offshore_wind,0.722
2019-02-08 06:00:00,netherlands,onshore_wind,0.506
2019-02-08 06:00:00,netherlands,solar,0.0
2019-02-08 07:00:00,netherlands,offshore_wind,0.7576
2019-02-08 07:00:00,netherlands,onshore_wind,0.5453
2019-02-08 07:00:00,netherlands,solar,0.009
2019-02-08 08:00:00,netherlands,offshore_wind,0.8375
2019-02-08 08:00:00,netherlands,onshore_wind,0.6201
2019-02-08 08:00:00,netherlands,solar,0.053
2019-02-08 09:00:00,netherlands,offshore_wind,0.8652
2019-02-08 09:00:00,netherlands,onshore_wind,0.6802
2019-02-08 09:00:00,netherlands,solar,0.098
2019-02-08 10:00:00,netherlands,offshore_wind,0.8964
2019-02-08 10:00:00,netherlands,onshore_wind,0.7306
2019-02-08 10:00:00,netherlands,solar,0.145
2019-02-08 11:00:00,netherlands,offshore_wind,0.9161
2019-02-08 11:00:00,netherlands,onshore_wind,0.7739
2019-02-08 11:00:00,netherlands,solar,0.156
2019-02-08 12:00:00,netherlands,offshore_wind,0.9315
2019-02-08 12:00:00,netherlands,onshore_wind,0.809
2019-02-08 12:00:00,netherlands,solar,0.118
2019-02-08 13:00:00,netherlands,offshore_wind,0.9419
2019-02-08 13:00:00,netherlands,onshore_wind,0.8308
2019-02-08 13:00:00,netherlands,solar,0.06
2019-02-08 14:00:00,netherlands,offshore_wind,0.9498
2019-02-08 14:00:00,netherlands,onshore_wind,0.8531
2019-02-08 14:00:00,netherlands,solar,0.032
2019-02-08 15:00:00,netherlands,offshore_wind,0.958
2019-02-08 15:00:00,netherlands,onshore_wind,0.8697
2019-02-08 15:00:00,netherlands,solar,0.01
2019-02-08 16:00:00,netherlands,offshore_wind,0.9669
2019-02-08 16:00:00,netherlands,onshore_wind,0.888
2019-02-08 16:00:00,netherlands,solar,0.0
2019-02-08 17:00:00,netherlands,offshore_wind,0.9734
2019-02-08 17:00:00,netherlands,onshore_wind,0.9064
2019-02-08 17:00:00,netherlands,solar,0.0
