id,horizon,number_reps,W_proxy,ldes_error,macme,abs_ldes_error
30b3e10ff2d38555c381,10,30,1.0,-0.3502945656634048,0.1710619231718829,0.3502945656634048
0974f2cb709aed5a4e22,10,45,0.0,0.2048385686812333,0.0529400191948959,0.2048385686812333
9af6734be32a03c8b0ad,10,45,0.25,0.0261323004704159,0.1065966929853941,0.0261323004704159
4cc162de5bc380c661c0,10,45,0.5,-0.1159131839554849,0.0488561490226499,0.1159131839554849
7c597b56b2f9bcd88fe3,10,45,0.75,-0.2619894146480419,0.1222528524081287,0.2619894146480419
9b7f178756ac82c380ce,10,45,1.0,-0.3646597974115225,0.1728904492871946,0.3646597974115225
14441fedc89e2ca6ed73,10,60,0.0,0.1326345274016473,0.0675692232059319,0.1326345274016473
549dc19fa9d573cc03c4,10,60,0.25,0.0097626761891932,0.0554593172345133,0.0097626761891932
673f1722b49424a90985,10,60,0.5,-0.0845601841264995,0.0455936305271828,0.0845601841264995
11dc5a890c710d744b0d,10,60,0.75,-0.3482505222186611,0.0875683352864575,0.3482505222186611
f21233365c77397c4a97,10,60,1.0,-0.2034284153627254,0.1543619560843244,0.2034284153627254
94b9ef2c42b9617daa58,10,90,0.0,-0.0560723179001064,0.0469385021372664,0.0560723179001064
baf6c499bcc898cb897f,10,90,0.25,-0.0172130535452068,0.0755462203765207,0.0172130535452068
80ed6d8b69c4789935d9,10,90,0.5,-0.0990798818364707,0.0385647379789965,0.0990798818364707
37ad55e58ee3518a3760,10,90,0.75,-0.4573700700637638,0.0673161873272383,0.4573700700637638
10b02d9de28750403410,10,90,1.0,-0.2206104584803604,0.1371399661947048,0.2206104584803604
e6cb4c75eb073342d585,10,180,0.0,-0.2395105268943987,0.0498228810535209,0.2395105268943987
9618c73e1811d67512fd,10,180,0.25,0.0658324219860288,0.0488181784759757,0.0658324219860288
b14609d44c2bebed4dfe,10,180,0.5,0.0131754325060471,0.03082258154723,0.0131754325060471
df862a5bcb6365f9ea4f,10,180,0.75,-0.2459204353719169,0.0631134426926802,0.2459204353719169
3d679d6917a6aa7c11a4,10,180,1.0,-0.2191557278898077,0.0741968505583372,0.2191557278898077
249f00976f9a8865d499,10,365,0.0,0.0464088249009402,0.0252940542672756,0.0464088249009402
639bbc58657e648755bc,10,365,0.25,0.1702544245114928,0.0554826521177273,0.1702544245114928
f76c58d994415e733900,10,365,0.5,-0.1015803901768609,0.0412136914283515,0.1015803901768609
45e737e9cd24012135e1,10,365,0.75,-0.2304413049823787,0.0404809451755101,0.2304413049823787
1650429c3a7f6c460c66,10,365,1.0,-0.1634057468966989,0.0829286209145796,0.1634057468966989
588d156dbcde3fbc0ec2,10,30,0.0,-0.0462644625546836,0.1283699320896222,0.0462644625546836
2d6732a473887dd1d1a3,10,30,0.25,0.1817202018469074,0.1069144841877878,0.1817202018469074
e17dbcba2aed528176d5,10,30,0.5,-0.1130027051988975,0.0944229011805047,0.1130027051988975
5b672fc5182bfb7e969c,10,30,0.75,-0.0901183859507705,0.1021021119374381,0.0901183859507705
61a4d323f1f4f3ec38ca,10,30,1.0,-0.1361711481905983,0.1625254547402494,0.1361711481905983
ae0e21b55407535f6357,10,45,0.0,0.3112548429605208,0.18740427864935,0.3112548429605208
3069d1e7f734bfccf3ee,10,45,0.25,0.2521774501532043,0.0769424187871422,0.2521774501532043
0ec27495054c8e739b75,10,45,0.5,0.0646232357102668,0.0564126917804845,0.0646232357102668
4b77021fe1e61d82653e,10,45,0.75,-0.0101696822822164,0.0521104253623231,0.0101696822822164
a7aeaff3a6630675bc45,10,45,1.0,-0.0711924523922634,0.1323451696264654,0.0711924523922634
d3bff77398d6353d0547,10,60,0.0,0.3127095920887779,0.1085784456573373,0.3127095920887779
ec4516d40af1abd30384,10,60,0.25,0.0651055465399708,0.0994117379924924,0.0651055465399708
3bd80b69bc96a59bd0ea,10,60,0.5,0.0574893047703149,0.0851606739974007,0.0574893047703149
44fee89a5342c680a82e,10,60,0.75,-0.1145010050247649,0.0451041535677732,0.1145010050247649
e53dfdd4af4051a07d27,10,60,1.0,-0.0966768550355803,0.0780488047643645,0.0966768550355803
28530235919f40ffbe53,10,90,0.0,-0.0625939958879381,0.0630868352024283,0.0625939958879381
1d6a7a2e93cca8d987ba,10,90,0.25,0.1065687314708261,0.0777426633333834,0.1065687314708261
f2e404478bcca33e94cc,10,90,0.5,0.1368346161835895,0.065583782228517,0.1368346161835895
9928dd8df2cce76b9346,10,90,0.75,-0.0945426542501036,0.0692681446979013,0.0945426542501036
35c3d843afa8ff59d4f3,10,90,1.0,-0.0753757661899655,0.1092209708278535,0.0753757661899655
abfc768da105ebb60831,10,180,0.0,0.0137027061418367,0.0543571011379144,0.0137027061418367
bb5bf7bcf4211c736111,10,180,0.25,-0.010706785522273,0.0438316192437351,0.010706785522273
4f0b3d2091d54cf94438,10,180,0.5,0.0074482655984432,0.0216999096605341,0.0074482655984432
8fc73bbc38b4ad6ee4e8,10,180,0.75,-0.0890643641670368,0.0465949450807131,0.0890643641670368
aeee2eff3cd5db9ec5dd,10,180,1.0,-0.1252650727638395,0.077491419557742,0.1252650727638395
c24dc40a39969bce5197,10,365,0.0,0.0189659563912536,0.0163473587693445,0.0189659563912536
8fa215a6a44ac04dc93c,10,365,0.25,-0.013295614589909,0.0256026526756937,0.013295614589909
295d83c58de7ff5cac0a,10,365,0.5,-0.0984237165273183,0.00783985586457,0.0984237165273183
e6c333ecc46de842f119,10,365,0.75,-0.088704694610636,0.0280589120768547,0.088704694610636
4e66b5fa15666b43db89,10,365,1.0,-0.1250953946502856,0.0621548792875914,0.1250953946502856
04a4baac650d9397d0ee,10,30,0.0,0.1899755937758133,0.1221096975652685,0.1899755937758133
788321b7a425d242a635,10,30,0.25,0.3081991618750304,0.1391199274343279,0.3081991618750304
ff2c4e1f0bbd49bf7ef6,10,30,0.5,0.0711209765365944,0.0799424641372453,0.0711209765365944
f1b71fc1592e1f0d0e7f,10,30,0.75,0.0060179392396063,0.0743013404818105,0.0060179392396063
6ee647666004f0267e7a,10,30,1.0,0.1052216273361958,0.2404609731513617,0.1052216273361958
586caad73094a8821c31,10,45,0.0,0.1379805428493779,0.0738663244402174,0.1379805428493779
4188dd454dfaf681a14d,10,45,0.25,0.2524907087628065,0.0761945210628883,0.2524907087628065
3a8ee62d0ccaa641c3db,10,45,0.5,-0.0282524593778542,0.0616320577244111,0.0282524593778542
21a46675ab1651577451,10,45,0.75,-0.0358886709669968,0.0296894244613929,0.0358886709669968
6e2bc070bf87343600d6,10,45,1.0,0.0502978544329308,0.2045115495060578,0.0502978544329308
6cf1b9e16db7b1652228,10,60,0.0,0.2856816952729173,0.0868839752854177,0.2856816952729173
7e6efbee4400b59425cf,10,60,0.25,0.2408547273735965,0.0452004811664346,0.2408547273735965
3cdf548d85468a97d9dd,10,60,0.5,-0.0986642345676017,0.02666040859607,0.0986642345676017
86da79c7bb5eaa08fa8e,10,60,0.75,-0.023828791611323,0.0852809817161319,0.023828791611323
05f745dc240d4563630e,10,60,1.0,-0.0047956720467481,0.1342439430593788,0.0047956720467481
b1824e36dbb37c591128,10,90,0.0,-0.1112315642928195,0.036159731551249,0.1112315642928195
d532b662ecabda01fa4b,10,90,0.25,0.1598746313781412,0.0207959870693046,0.1598746313781412
dacc0dbf864151ffb7a2,10,90,0.5,0.1763423340859067,0.0440089600018223,0.1763423340859067
c0e4e629c8f960f65abb,10,90,0.75,0.0032276434869212,0.0460185010811426,0.0032276434869212
19d3a7999f4ab53d4e8b,10,90,1.0,0.1017607988342536,0.0860274566513618,0.1017607988342536
6d1944674dd92d8709df,10,180,0.0,0.1026105322947656,0.0269689482723961,0.1026105322947656
ff0a857622cf16b4f656,10,180,0.25,0.3222626897262994,0.0408038091000927,0.3222626897262994
4f5693f0b040652e430b,10,180,0.5,0.0113127008661395,0.0214044055440329,0.0113127008661395
09cf7f706d84a4e350e3,10,180,0.75,-0.0869201149280454,0.0466410334333851,0.0869201149280454
eb049c36bd674cbd65b1,10,180,1.0,0.0906181230975726,0.097228735134865,0.0906181230975726
4d9817bf59a1acfc1fed,10,365,0.0,0.1838575417445843,0.0422611117816639,0.1838575417445843
