tvp,scenario_name,model_name,dates,date_range,id
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=0.99","2010,2019",10,147ed37c7c7930b942ca
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=1","2010,2019",10,930c69080f5ddf88b0ae
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, W_proxy=0.0","2010,2019",10,b8d86cc29a485d35c013
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.25","2010,2019",10,0798e0339eb0565e7ce5
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.5","2010,2019",10,cb2846a2ecb672002051
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.75","2010,2019",10,fdbe0b29477811eda8a5
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.99","2010,2019",10,2cbb9a0a46880ce0d1b1
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=1","2010,2019",10,e5b9d8195f3df4c2b890
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, W_proxy=0.0","2010,2019",10,a80f2052618fd089cbd9
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.25","2010,2019",10,245580ee403c6a69774b
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.5","2010,2019",10,28de69954765c80fe654
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.75","2010,2019",10,38c7ac7de62c5c052f6d
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.99","2010,2019",10,21e1010e865b8d2e7977
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=1","2010,2019",10,08055139a877a854b40a
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, W_proxy=0.0","2010,2019",10,23fcd4132306600e5b05
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.25","2010,2019",10,8b0a7a07f18c7d40f157
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.5","2010,2019",10,f928a053625bc54100f4
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.75","2010,2019",10,dfb0d60c721168cbfefa
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.99","2010,2019",10,3b41f073a899353ce098
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2011-2010-2008-2019-2017-2015-2012-2007-2018-2013__as_2010-2019__03.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=1","2010,2019",10,f572564b2c79d4e500de
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, W_proxy=0.0","2010,2019",10,8688a243c6d3aeb5e3cc
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=0.25","2010,2019",10,bfb38f3331bea2885eaa
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=0.5","2010,2019",10,6d2616667cdbc25227f0
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=0.75","2010,2019",10,6b7a1196568d193691b8
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=0.99","2010,2019",10,729b742701c111dfd51d
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps7,"K-Medoid, reps=7, SocDelta, W_proxy=1","2010,2019",10,3b9ad498b4ed576e4ee6
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, W_proxy=0.0","2010,2019",10,acc95b484e10ecb31c41
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.25","2010,2019",10,f1e459ecafdc46b53df4
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.5","2010,2019",10,1f8c9b87cc73fff90714
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.75","2010,2019",10,f7e5fca23ea4b77a7ba6
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=0.99","2010,2019",10,05e05f3c8cf2e7ddf9cb
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps30,"K-Medoid, reps=30, SocDelta, W_proxy=1","2010,2019",10,9c527bfdcf2594bd7c79
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, W_proxy=0.0","2010,2019",10,bc1e976c0fcfa0a3f71c
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.25","2010,2019",10,4348bca6071ff0474c18
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.5","2010,2019",10,cd742af9fff37166814e
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.75","2010,2019",10,4bb7948b098f3f27cb57
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=0.99","2010,2019",10,09e1d8affad34d3f0836
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps90,"K-Medoid, reps=90, SocDelta, W_proxy=1","2010,2019",10,6a90c2b57511ea60fe22
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, W_proxy=0.0","2010,2019",10,8fba6fac956dbc99de3f
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.25","2010,2019",10,62a649726d3dd5af06b1
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.5","2010,2019",10,b23b1d1f827634a74102
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.75","2010,2019",10,48e65b44bb86c52803aa
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=0.99","2010,2019",10,16e9a14bd5648babdb1c
SoC_proxy_TSA/data/timeseries/time_varying_parameters__shuffle_2009-2011-2008-2015-2007-2014-2012-2006-2017-2010__as_2010-2019__05.csv,Sensitivity_W_reps180,"K-Medoid, reps=180, SocDelta, W_proxy=1","2010,2019",10,0368da3adc43e1f73052
